date,actual_max_temp,actual_min_temp,actual_precipitation,average_max_temp,average_min_temp,record_max_temp,record_min_temp,record_max_temp_year,record_min_temp_year,record_precipitation
2012-03-27,60.4,43.6,0.0,56.7,41.2,65.6,34.4,1991,2013,0.68
2012-03-28,53.4,41.7,0.0,57.4,42.3,65.0,33.1,1951,1964,0.47
2012-03-29,52.8,39.3,0.0,57.3,42.4,60.5,28.7,2013,1965,0.69
2012-03-30,56.6,37.4,0.06,57.3,43.3,65.0,27.3,1960,2021,0.27
2012-03-31,55.7,39.3,0.01,58.1,42.6,61.3,27.4,2004,1999,0.26
2012-04-01,57.6,39.9,0.05,58.9,42.8,64.1,34.2,1951,1990,0.81
2012-04-02,52.3,45.0,0.0,57.9,43.1,58.5,41.3,1951,1953,0.81
2012-04-03,63.4,41.7,0.0,58.3,42.7,74.8,32.1,2006,1969,0.04
2012-04-04,64.4,44.6,0.0,58.1,43.8,74.5,33.9,1967,1957,0.01
2012-04-05,50.8,49.0,0.22,58.9,43.8,53.7,46.4,1965,2017,0.77
2012-04-06,64.2,44.0,0.0,59.0,43.3,69.3,38.7,1976,1996,0.04
2012-04-07,56.4,52.4,0.0,59.9,44.2,58.9,42.4,1966,1982,0.09
2012-04-08,64.1,40.3,0.3,60.3,44.6,71.3,31.4,2003,1954,0.41
2012-04-09,60.2,44.4,0.43,60.2,43.7,65.0,34.8,1966,2017,0.79
2012-04-10,60.9,43.1,0.0,60.6,45.1,63.6,35.6,1955,1990,0.11
2012-04-11,60.1,48.9,0.0,59.9,44.6,69.9,43.1,1962,2010,0.1
2012-04-12,66.7,37.0,0.38,60.0,43.5,69.6,26.9,1955,1973,0.39
2012-04-13,55.9,40.2,0.05,61.0,45.7,60.6,32.7,1968,1976,0.78
2012-04-14,64.4,45.5,0.0,61.0,46.1,74.1,38.4,2010,1978,0.07
2012-04-15,66.9,52.0,0.08,62.2,45.0,74.0,42.7,1960,2016,0.5
2012-04-16,65.4,47.2,0.2,60.5,45.0,75.5,43.3,1956,1986,0.38
2012-04-17,72.8,41.4,0.0,62.0,46.7,79.0,33.5,1955,2002,0.1
2012-04-18,60.2,42.2,0.0,62.2,45.9,70.4,37.1,1964,1951,0.21
2012-04-19,67.1,53.3,0.0,61.7,47.1,74.5,51.1,1987,1986,0.15
2012-04-20,62.6,44.7,0.0,61.9,45.7,65.4,35.3,1990,2021,0.28
2012-04-21,68.8,43.7,0.0,62.4,47.5,75.5,37.0,2005,2014,0.59
2012-04-22,63.4,53.1,0.0,62.0,47.5,71.0,42.1,1967,1997,0.03
2012-04-23,62.0,51.5,0.0,63.7,47.4,70.1,44.5,1984,1998,0.1
2012-04-24,69.8,52.7,0.01,64.6,46.3,81.1,50.6,1994,1996,0.05
2012-04-25,61.9,44.4,0.03,63.3,47.3,65.8,38.3,1978,1953,1.75
2012-04-26,58.0,42.4,0.91,63.3,48.2,66.0,38.7,2018,1952,1.34
2012-04-27,62.2,48.9,0.0,63.2,47.0,71.7,37.7,1981,1985,0.86
2012-04-28,67.5,49.9,0.0,63.5,47.8,78.4,43.4,1954,1955,0.16
2012-04-29,71.2,50.1,0.16,64.0,48.4,78.5,43.0,1993,1983,1.29
2012-04-30,65.7,54.5,0.09,65.1,47.8,69.8,48.9,1999,2001,0.59
2012-05-01,71.3,42.5,0.14,66.3,49.2,81.5,35.3,1970,1980,0.4
2012-05-02,59.5,52.5,0.11,64.5,49.3,70.5,49.7,1971,1983,0.57
2012-05-03,63.8,45.3,0.0,64.6,49.0,66.8,38.7,2010,1991,0.07
2012-05-04,64.7,52.9,0.0,64.7,49.3,69.0,44.2,1988,1997,0.19
2012-05-05,65.6,48.0,0.02,65.7,49.0,76.4,42.3,1954,2005,0.41
2012-05-06,66.7,46.9,0.12,65.8,49.7,73.6,40.9,1982,1967,0.63
2012-05-07,69.7,47.8,0.43,65.9,49.3,73.3,37.4,2020,1963,0.55
2012-05-08,64.7,44.8,0.0,65.8,49.6,73.2,37.4,1973,2018,2.41
2012-05-09,67.5,50.6,0.0,66.9,49.7,74.1,42.7,1988,2007,0.9
2012-05-10,66.9,47.6,0.0,66.8,50.8,78.6,42.7,2021,2019,0.43
2012-05-11,63.1,53.7,0.0,66.9,50.8,67.3,46.9,1964,2005,1.81
2012-05-12,66.9,53.3,0.0,66.9,49.9,72.6,50.8,2019,2002,0.36
2012-05-13,67.0,57.4,0.0,66.8,51.2,70.6,51.1,1954,2018,1.47
2012-05-14,67.0,52.6,0.0,66.7,50.2,69.5,42.5,1997,2009,0.7
2012-05-15,68.1,53.3,0.3,67.5,51.7,72.8,49.7,1969,1981,0.42
2012-05-16,68.5,56.8,0.0,67.6,51.7,78.7,47.1,1970,1996,0.26
2012-05-17,66.3,49.2,0.0,67.9,52.2,71.0,43.5,1961,1971,0.15
2012-05-18,74.2,46.1,0.0,67.0,51.3,83.1,43.8,2015,1953,0.64
2012-05-19,63.3,52.6,0.06,68.1,51.2,70.6,41.1,1979,1974,0.79
2012-05-20,65.5,46.6,0.72,67.9,51.3,72.7,42.8,1956,2010,1.3
2012-05-21,81.4,61.4,0.4,67.7,51.8,91.2,56.1,2007,1961,0.79
2012-05-22,64.4,57.8,0.04,68.7,51.2,72.5,51.0,1967,1980,0.3
2012-05-23,63.1,60.6,0.0,68.6,50.6,66.7,49.1,2009,1950,2.08
2012-05-24,72.6,52.7,0.0,69.8,51.7,76.8,44.9,1967,2010,0.01
2012-05-25,60.1,54.7,0.0,69.0,52.1,67.5,43.6,1997,1955,0.07
2012-05-26,68.5,50.9,0.0,68.7,52.4,79.0,43.3,1983,1971,0.46
2012-05-27,79.3,56.2,0.0,68.9,52.5,82.9,52.1,2021,1961,0.7
2012-05-28,62.9,48.3,0.0,68.5,52.5,65.9,40.6,1955,1972,1.58
2012-05-29,61.0,43.3,0.0,69.8,53.1,68.2,40.3,1994,1984,0.34
2012-05-30,63.3,50.1,0.0,69.5,52.1,67.2,46.9,2009,1963,0.15
2012-05-31,74.2,47.7,0.0,69.6,52.3,86.1,44.5,2020,1979,1.0
2012-06-01,75.3,58.9,0.0,69.0,53.8,77.4,56.8,1973,1971,0.29
2012-06-02,68.1,60.3,0.0,70.1,51.3,74.6,56.8,2018,1965,0.07
2012-06-03,73.5,48.1,0.0,69.3,53.5,77.2,42.6,1966,2020,0.37
2012-06-04,76.8,58.5,0.17,69.6,53.3,85.6,55.7,2011,1964,0.54
2012-06-05,78.7,57.2,0.0,70.0,53.1,87.0,55.2,1982,1951,0.13
2012-06-06,69.6,47.7,0.22,69.8,53.6,79.7,44.6,2011,1971,0.3
2012-06-07,60.5,52.3,0.0,69.7,53.6,68.1,40.9,1955,2012,0.08
2012-06-08,67.2,51.6,0.0,70.2,52.6,71.1,44.4,1952,1964,0.87
2012-06-09,69.1,56.8,0.19,70.8,52.9,71.6,50.4,2003,1968,0.54
2012-06-10,69.9,49.3,0.0,70.8,53.2,79.1,42.4,1960,1970,0.67
2012-06-11,70.3,53.7,0.0,70.8,52.5,76.7,46.1,1995,1976,1.64
2012-06-12,76.2,51.5,0.0,70.7,53.6,80.5,48.4,1953,1968,0.79
2012-06-13,77.0,56.0,0.06,70.3,53.9,81.5,48.1,1956,1975,0.15
2012-06-14,70.5,53.4,0.0,71.2,54.3,74.0,43.0,1975,1998,0.27
2012-06-15,76.3,52.2,0.0,69.8,53.8,81.2,44.6,1984,2007,0.34
2012-06-16,73.0,53.5,0.0,70.9,53.4,83.0,42.6,1977,2016,0.6
2012-06-17,71.8,62.1,0.31,71.2,53.9,80.0,58.7,1990,1974,1.98
2012-06-18,75.6,52.8,0.0,70.8,53.8,87.5,42.5,1999,1971,0.17
2012-06-19,71.9,50.4,0.0,70.5,54.3,79.1,41.8,1988,1963,0.99
2012-06-20,80.8,56.6,0.0,70.9,53.9,88.1,48.6,1959,1958,0.04
2012-06-21,65.1,53.9,0.0,70.5,54.4,69.1,46.0,2020,1971,1.03
2012-06-22,69.3,49.1,0.0,71.2,53.8,77.2,45.9,1956,1964,0.59
2012-06-23,71.1,63.0,0.0,71.4,54.6,79.2,54.5,1974,1989,0.01
2012-06-24,73.7,53.2,0.0,71.2,54.1,77.7,47.2,2018,2014,0.47
2012-06-25,77.4,53.1,0.0,71.2,53.7,80.3,50.4,1979,2002,1.34
2012-06-26,71.6,55.1,0.0,71.4,53.8,77.3,51.1,1960,1980,0.28
2012-06-27,65.3,61.1,0.0,71.4,54.4,69.0,54.7,2020,1959,0.06
2012-06-28,75.5,48.1,0.0,70.6,53.4,82.5,36.2,1988,1983,2.24
2012-06-29,75.1,55.6,0.23,70.2,53.9,82.4,49.3,1975,1986,0.5
2012-06-30,62.9,62.4,0.0,71.1,54.5,71.0,58.9,2006,1962,0.38
2012-07-01,71.7,55.0,0.0,71.4,54.2,79.7,44.0,2004,1987,1.71
2012-07-02,64.5,49.8,0.0,70.2,53.4,73.3,47.4,1971,1994,0.44
2012-07-03,68.6,52.1,0.0,71.0,54.1,73.0,48.9,1961,1959,0.56
2012-07-04,67.6,55.2,0.0,71.5,53.3,76.9,48.5,2013,1971,0.62
2012-07-05,75.2,59.5,0.0,70.8,54.0,82.5,56.6,2015,2010,0.7
2012-07-06,72.1,53.1,0.22,71.6,54.6,78.4,45.4,2009,1987,1.03
2012-07-07,65.7,57.5,0.03,71.5,53.9,74.2,53.9,2011,2007,0.07
2012-07-08,75.4,48.9,0.0,70.7,53.2,82.4,40.4,2001,1975,1.36
2012-07-09,65.0,48.8,0.0,70.5,53.7,72.2,45.6,2011,1998,0.39
2012-07-10,72.9,52.4,0.0,70.5,53.8,75.1,42.3,2014,2011,0.38
2012-07-11,67.7,59.7,0.0,70.7,54.2,77.7,50.3,1964,1958,0.9
2012-07-12,69.6,54.4,0.0,70.0,54.2,75.9,43.2,1989,2009,0.18
2012-07-13,73.5,55.2,0.22,69.8,53.0,80.7,52.5,1956,1979,0.75
2012-07-14,73.5,55.1,0.53,69.3,53.4,79.4,47.5,2004,1970,0.72
2012-07-15,77.1,58.2,0.0,70.4,53.7,84.6,49.1,1986,1999,0.72
2012-07-16,70.6,51.6,0.0,71.3,53.1,73.2,40.6,1982,1978,0.28
2012-07-17,72.3,56.5,0.26,69.2,53.6,78.1,49.7,1978,1989,0.36
2012-07-18,68.9,50.6,0.0,70.0,52.6,77.6,39.1,1968,1966,1.2
2012-07-19,71.6,61.3,0.0,69.9,53.3,83.0,58.0,2018,2017,0.7
2012-07-20,72.6,50.6,0.0,69.9,53.6,83.1,44.3,1963,2013,0.01
2012-07-21,70.1,50.2,0.0,70.5,53.1,81.8,45.7,1958,1972,0.03
2012-07-22,62.4,55.6,0.09,69.3,53.0,72.2,52.0,1954,1956,0.33
2012-07-23,71.9,53.7,0.08,68.7,53.3,80.2,48.8,1984,1983,0.84
2012-07-24,71.9,54.5,0.07,69.3,52.6,78.1,45.9,1977,1973,0.23
2012-07-25,67.1,54.1,0.35,69.1,53.0,70.3,47.2,1994,1956,2.69
2012-07-26,64.3,49.0,0.0,68.2,52.6,68.8,45.2,1951,1957,1.26
2012-07-27,76.6,59.1,0.0,69.4,52.0,81.3,56.8,1955,1952,1.0
2012-07-28,72.0,56.3,0.2,68.5,52.8,78.3,45.1,1980,1953,0.2
2012-07-29,68.7,58.0,0.0,69.0,53.0,76.8,52.8,1981,2012,1.66
2012-07-30,64.5,50.7,0.0,68.7,52.7,72.6,47.4,2008,2015,0.45
2012-07-31,65.7,54.2,0.0,68.2,52.5,72.3,50.7,1963,2018,0.45
2012-08-01,75.2,53.2,0.0,69.0,52.2,79.9,48.7,2008,1959,0.05
2012-08-02,69.8,56.6,0.0,68.3,52.0,72.4,52.3,1950,2012,0.47
2012-08-03,66.6,56.6,0.0,68.4,51.7,78.4,51.8,2004,1986,0.38
2012-08-04,71.2,52.8,0.77,68.5,51.3,82.6,48.6,1980,2021,1.16
2012-08-05,65.1,46.2,0.07,68.2,50.4,68.9,39.9,2008,1952,0.18
2012-08-06,75.3,58.6,0.0,68.0,50.5,83.4,49.0,1957,1978,0.39
2012-08-07,74.5,53.8,0.0,67.3,51.2,79.5,51.6,2015,2011,0.04
2012-08-08,66.2,49.3,0.1,67.0,50.4,70.1,45.4,1961,1982,0.11
2012-08-09,65.3,53.0,0.0,67.5,51.1,74.1,43.9,1980,2009,0.12
2012-08-10,56.2,45.6,0.13,66.8,51.7,66.0,42.1,2006,1991,0.94
2012-08-11,61.1,55.2,0.0,67.5,49.0,67.2,45.8,1957,2011,0.46
2012-08-12,61.6,45.4,0.0,66.9,50.0,64.2,38.3,1968,1955,1.12
2012-08-13,68.1,50.0,0.0,67.1,51.4,74.1,39.2,2002,1998,0.25
2012-08-14,65.8,51.7,0.0,66.1,50.6,73.1,49.6,1960,2021,0.22
2012-08-15,61.0,54.5,0.0,65.8,50.0,72.0,44.7,2006,1992,0.6
2012-08-16,65.7,50.8,0.55,67.1,49.6,74.2,43.1,2018,1958,0.81
2012-08-17,69.0,52.7,0.0,66.0,50.0,78.1,46.0,2008,2000,0.24
2012-08-18,68.9,50.0,0.0,66.3,50.1,73.0,46.5,1977,1963,0.31
2012-08-19,57.8,49.8,0.0,65.0,48.8,67.0,45.5,1951,1973,0.06
2012-08-20,65.6,50.1,0.0,65.3,50.0,72.6,40.3,1960,2021,0.11
2012-08-21,59.8,48.9,0.0,65.9,49.3,70.0,45.4,2013,1982,0.46
2012-08-22,69.8,43.0,0.0,64.3,49.4,74.0,35.8,1967,1978,0.47
2012-08-23,69.1,46.4,0.0,66.0,49.3,76.3,42.3,1996,1951,0.45
2012-08-24,61.3,50.0,0.05,64.8,48.7,65.4,43.2,2002,2001,0.16
2012-08-25,61.7,48.0,0.0,64.1,48.6,66.6,43.4,1954,1994,0.29
2012-08-26,62.9,48.2,0.19,64.5,48.5,73.2,42.7,1968,1987,1.46
2012-08-27,54.6,47.4,0.79,64.6,47.9,63.5,37.3,1954,1994,1.78
2012-08-28,66.1,45.1,0.01,63.4,48.2,75.4,42.8,1989,1965,0.42
2012-08-29,63.1,46.4,0.0,63.3,47.6,65.8,35.1,1997,1996,1.16
2012-08-30,68.5,46.9,0.0,63.6,47.5,77.8,41.7,1972,1974,0.56
2012-08-31,59.0,47.9,0.68,63.5,48.1,65.9,39.9,2004,2006,0.95
2012-09-01,60.9,49.2,0.07,62.9,47.1,67.5,45.0,1983,1968,0.82
2012-09-02,56.7,46.8,0.0,63.0,47.2,62.8,41.2,2007,1987,0.18
2012-09-03,58.8,43.4,0.0,63.0,46.7,69.3,36.8,1979,2015,0.96
2012-09-04,57.7,41.8,0.0,62.4,46.4,61.5,32.9,2010,1956,0.2
2012-09-05,67.3,56.8,0.0,61.8,47.4,77.5,46.1,2005,1969,0.79
2012-09-06,59.5,42.4,0.0,61.9,45.5,70.7,31.8,1954,1953,0.17
2012-09-07,62.9,44.6,0.0,62.5,46.0,66.6,39.2,1953,1964,1.24
2012-09-08,60.4,48.3,0.0,61.6,45.2,72.4,45.4,2018,2013,0.1
2012-09-09,56.2,47.5,0.0,61.8,46.2,68.1,36.3,1988,2006,0.63
2012-09-10,60.9,47.9,0.08,60.7,45.4,69.1,45.6,1999,1999,0.34
2012-09-11,64.2,44.1,0.0,60.9,45.0,68.8,33.3,2021,1966,0.01
2012-09-12,55.8,46.5,0.0,60.9,44.1,62.1,44.2,1971,1965,0.2
2012-09-13,64.6,45.6,0.32,61.0,45.6,68.3,33.8,1973,1952,0.43
2012-09-14,56.9,44.0,0.0,60.7,43.9,60.1,41.8,1971,1994,0.41
2012-09-15,58.3,45.9,0.0,59.3,44.7,67.4,43.7,1983,1993,0.15
2012-09-16,62.7,48.7,0.0,60.2,44.7,70.5,41.7,1997,2011,0.04
2012-09-17,57.1,44.5,0.15,60.2,45.1,64.7,35.8,1953,1958,1.68
2012-09-18,60.0,44.3,0.0,58.8,43.5,64.5,38.7,2006,2009,0.93
2012-09-19,58.2,48.2,0.17,58.4,43.2,62.5,40.1,2012,2006,0.19
2012-09-20,59.9,47.6,0.18,58.6,43.2,71.8,37.1,1979,2010,0.34
2012-09-21,48.4,49.7,0.0,58.5,42.9,56.7,39.8,2014,2013,0.5
2012-09-22,50.6,36.8,0.0,58.0,42.0,60.8,26.0,1953,1966,0.19
2012-09-23,61.4,46.7,0.0,57.3,43.6,67.2,43.2,1984,2007,0.17
2012-09-24,63.0,45.4,0.0,58.4,42.4,73.5,41.1,1982,1996,0.45
2012-09-25,54.0,39.5,0.0,57.0,42.3,63.3,31.7,2000,2001,0.11
2012-09-26,56.8,43.6,0.0,56.9,42.5,62.3,34.4,1961,1967,0.52
2012-09-27,59.0,46.5,0.17,57.0,42.6,68.2,43.4,2017,1986,0.22
2012-09-28,60.5,39.1,0.0,56.0,41.2,71.8,35.4,1951,2019,0.2
2012-09-29,48.0,43.7,0.0,55.7,41.7,52.2,32.5,1982,1966,0.06
2012-09-30,52.9,45.2,0.0,56.0,40.7,60.4,42.9,1994,1952,0.18
2012-10-01,55.2,37.6,0.06,56.4,41.3,66.9,31.6,2005,1982,0.63
2012-10-02,59.6,40.9,0.38,55.8,41.1,69.8,36.8,1977,1956,1.1
2012-10-03,67.4,42.4,0.35,54.5,40.5,75.7,32.6,1979,1951,0.43
2012-10-04,54.9,38.0,0.0,56.0,40.6,57.6,27.4,1983,1983,0.69
2012-10-05,49.4,37.5,0.0,55.4,40.4,55.5,33.0,1950,1953,0.04
2012-10-06,57.3,40.1,0.0,54.9,40.1,65.8,32.2,2001,1998,0.12
2012-10-07,61.2,43.5,0.05,54.6,39.8,67.3,33.0,1962,1966,0.4
2012-10-08,55.5,42.7,0.99,54.6,39.0,67.5,34.7,1989,2020,2.76
2012-10-09,50.7,36.7,0.05,55.2,38.9,60.2,28.7,2014,1961,1.87
2012-10-10,58.9,42.3,0.24,54.3,39.0,62.7,36.2,1958,1993,0.57
2012-10-11,57.3,36.4,0.0,53.7,38.6,64.2,27.9,2019,1998,0.82
2012-10-12,49.5,33.3,0.0,52.8,38.6,55.3,21.7,2021,2018,0.4
2012-10-13,55.6,37.8,0.05,53.2,38.6,63.5,32.8,2021,1966,0.75
2012-10-14,58.1,43.3,0.2,53.3,38.5,64.6,39.3,1998,1987,0.73
2012-10-15,58.7,41.3,0.07,52.6,38.6,63.1,29.7,1974,2005,0.67
2012-10-16,52.9,38.6,0.17,52.2,38.2,62.1,36.0,1975,2010,0.46
2012-10-17,51.3,36.9,0.0,52.5,38.0,54.4,26.5,1975,1981,0.9
2012-10-18,58.2,36.8,0.11,51.5,38.0,65.5,25.7,1989,2005,0.4
2012-10-19,47.0,38.5,0.0,52.2,37.1,52.1,34.3,1983,1972,0.61
2012-10-20,54.2,33.8,0.1,51.3,36.9,65.9,27.5,1957,2015,1.12
2012-10-21,45.9,36.3,0.04,50.3,36.9,50.9,33.1,1951,2016,0.57
2012-10-22,56.6,36.7,0.11,50.9,36.6,62.0,31.0,1965,1954,0.47
2012-10-23,50.4,32.2,0.21,50.9,35.9,59.5,25.6,2021,1972,0.59
2012-10-24,57.1,33.9,0.0,50.9,36.9,60.4,26.8,2012,2000,0.62
2012-10-25,53.4,38.5,0.0,50.7,35.9,58.6,35.3,1967,1974,0.05
2012-10-26,45.5,36.8,0.0,49.6,37.1,54.4,30.7,1988,1973,0.51
2012-10-27,57.2,35.4,0.06,50.1,36.1,59.5,27.1,1991,1979,0.29
2012-10-28,57.5,32.9,0.0,49.6,35.1,62.6,25.9,1981,2000,0.07
2012-10-29,54.3,42.2,0.03,49.4,36.0,56.4,31.8,2011,1979,1.25
2012-10-30,46.7,32.9,0.05,48.9,35.5,50.2,21.3,1981,2021,0.39
2012-10-31,48.6,36.8,0.04,49.2,35.5,56.6,26.7,2018,1995,0.35
2012-11-01,50.4,33.8,0.04,50.6,34.9,57.0,31.4,1971,2006,0.43
2012-11-02,46.4,35.7,0.0,49.7,34.5,49.9,31.5,1976,1978,0.49
2012-11-03,57.0,37.1,0.06,48.1,34.1,59.7,34.2,1950,2011,0.17
2012-11-04,49.8,30.0,0.02,48.5,34.0,52.4,23.6,1962,1978,0.51
2012-11-05,36.8,35.0,0.06,48.1,33.8,39.6,25.8,1955,1986,0.28
2012-11-06,50.3,39.4,0.21,48.1,34.2,53.3,37.1,1962,1989,0.84
2012-11-07,47.0,41.4,0.05,48.3,34.2,49.9,36.7,2021,2004,0.79
2012-11-08,48.1,34.1,0.03,47.6,33.2,50.6,31.1,2016,1975,0.03
2012-11-09,46.6,34.6,0.01,47.2,34.3,55.5,28.5,1986,1976,0.64
2012-11-10,51.7,42.7,0.12,47.9,33.8,63.1,31.4,1957,2000,0.34
2012-11-11,52.9,38.4,0.0,46.5,34.8,63.5,32.3,1969,1971,0.18
2012-11-12,49.0,31.6,0.01,47.1,33.2,53.6,23.3,2011,2014,0.24
2012-11-13,46.0,31.5,0.14,46.1,34.4,50.1,25.6,1972,1987,0.57
2012-11-14,47.2,37.3,0.19,46.2,33.5,49.7,28.0,2017,1950,0.25
2012-11-15,47.3,29.7,0.16,46.9,32.0,50.9,20.3,1974,1964,0.76
2012-11-16,43.4,37.5,0.38,46.0,32.3,51.1,34.2,1981,1960,0.67
2012-11-17,49.5,34.5,0.36,45.3,32.9,61.5,26.0,2007,2005,0.45
2012-11-18,48.8,35.1,0.0,45.7,31.7,59.4,29.2,1974,1987,0.36
2012-11-19,53.5,32.0,0.08,45.5,32.0,60.7,21.4,2018,2003,0.51
2012-11-20,52.1,30.5,0.0,45.1,31.6,58.3,26.9,1959,1972,0.21
2012-11-21,43.2,38.3,0.55,45.9,33.3,46.7,27.3,2013,1986,1.7
2012-11-22,49.9,31.7,0.29,44.7,32.7,56.1,24.6,1980,2000,0.89
2012-11-23,41.8,31.0,0.03,45.0,31.8,49.7,26.4,1953,2010,0.57
2012-11-24,49.0,32.1,0.06,45.3,32.6,57.0,26.8,2006,1971,0.09
2012-11-25,43.5,33.0,0.26,44.9,32.4,51.0,31.0,2020,2015,0.61
2012-11-26,41.1,28.3,0.11,44.7,32.3,51.3,16.8,1983,2004,1.06
2012-11-27,46.8,30.0,0.14,44.5,31.3,53.9,25.7,1970,2016,0.69
2012-11-28,33.4,29.7,0.0,44.1,31.3,40.1,18.6,1956,1975,0.13
2012-11-29,37.4,35.1,0.02,44.3,30.8,42.5,24.6,2007,1987,1.01
2012-11-30,44.4,28.4,0.35,44.8,31.2,48.2,23.0,1982,1999,0.58
2012-12-01,45.5,25.0,0.36,44.2,30.8,47.5,20.9,1991,1972,1.59
2012-12-02,43.3,24.2,0.11,44.4,30.6,48.6,17.9,2002,2002,0.47
2012-12-03,37.8,26.0,0.18,44.7,31.6,46.1,14.6,2004,1988,0.95
2012-12-04,41.1,36.6,0.19,44.4,31.3,48.7,26.1,1999,1972,0.66
2012-12-05,46.5,31.4,0.04,43.4,30.4,53.8,24.6,1987,2015,0.21
2012-12-06,47.2,33.2,0.02,44.1,31.2,57.0,25.8,1995,1977,0.55
2012-12-07,44.5,33.3,0.0,44.3,30.9,48.8,27.2,1964,2009,0.0
2012-12-08,49.7,31.4,0.44,43.5,30.5,58.5,19.9,1957,2016,1.34
2012-12-09,46.2,30.8,0.08,42.9,31.4,54.2,18.9,1998,1959,1.77
2012-12-10,40.9,35.0,0.02,43.4,30.7,46.3,30.1,2002,1983,0.14
2012-12-11,43.0,31.5,0.0,43.6,31.3,47.2,20.0,1986,1950,1.08
2012-12-12,37.9,36.3,0.01,43.8,30.7,45.5,24.7,1987,1986,0.1
2012-12-13,43.6,33.2,0.02,43.1,30.7,55.1,26.5,1977,2017,0.36
2012-12-14,49.1,28.5,0.12,42.3,29.8,51.8,22.3,2010,2020,0.29
2012-12-15,47.1,28.9,0.13,42.7,30.0,58.6,18.2,1956,2016,0.24
2012-12-16,50.3,28.0,0.16,43.4,30.9,56.9,16.6,2021,2007,0.86
2012-12-17,42.6,35.3,0.19,44.2,30.8,51.7,29.3,1956,1965,1.01
2012-12-18,49.9,29.1,0.2,43.2,30.0,60.0,22.2,2008,2013,1.11
2012-12-19,43.0,27.6,0.1,43.8,29.4,46.5,22.3,1970,1977,0.1
2012-12-20,50.4,31.8,0.19,42.6,30.9,52.9,27.8,1974,2019,1.13
2012-12-21,43.7,30.2,0.07,42.8,30.6,47.0,18.3,2016,1977,0.1
2012-12-22,47.0,31.7,0.1,41.9,29.5,52.4,27.8,1981,1967,0.4
2012-12-23,50.4,37.7,0.09,43.2,29.5,62.0,27.6,1997,1992,0.19
2012-12-24,42.9,34.0,0.07,42.6,30.9,45.3,27.8,2004,1963,1.26
2012-12-25,44.7,30.6,0.05,43.3,29.8,55.9,27.8,2015,1971,0.48
2012-12-26,49.5,25.2,0.01,42.8,29.8,57.1,19.9,1972,1963,0.33
2012-12-27,43.1,28.6,0.13,44.0,29.7,46.1,25.8,1994,1968,0.42
2012-12-28,37.8,33.2,0.14,43.9,30.2,41.3,21.4,1959,1968,0.4
2012-12-29,53.4,26.1,0.07,41.9,29.3,62.3,21.4,2004,1988,0.39
2012-12-30,41.6,38.7,0.67,43.3,30.1,49.7,29.2,2009,1982,1.09
2012-12-31,44.5,30.6,0.15,42.7,29.3,48.1,24.4,1958,1987,1.0
2013-01-01,49.0,30.8,0.0,43.4,29.3,60.0,22.0,1952,1981,0.14
2013-01-02,41.1,28.1,0.15,42.4,29.4,44.4,23.5,1981,1963,0.97
2013-01-03,39.3,32.5,0.04,43.8,29.4,46.4,29.6,2003,1972,0.93
2013-01-04,45.0,26.3,0.66,43.6,30.5,52.3,16.2,1972,1975,1.61
2013-01-05,35.8,38.9,0.39,42.5,30.5,46.5,29.7,1963,1999,1.81
2013-01-06,42.6,35.7,0.11,43.1,30.1,44.9,32.6,1985,2018,1.68
2013-01-07,45.1,34.5,0.05,43.3,29.9,48.4,25.2,1997,2004,0.11
2013-01-08,42.8,25.5,0.05,43.7,30.9,46.5,17.5,2016,2016,1.1
2013-01-09,37.1,31.6,0.0,43.3,30.6,39.8,27.9,1959,1969,0.93
2013-01-10,51.3,35.5,0.01,43.8,29.8,59.6,25.2,2017,2005,0.25
2013-01-11,44.7,33.2,0.18,43.4,30.6,48.9,24.2,2001,1964,0.77
2013-01-12,50.7,27.2,0.18,43.8,30.6,58.5,20.1,1998,2008,1.49
2013-01-13,43.1,28.6,0.04,42.9,30.9,53.0,24.8,1993,2006,0.09
2013-01-14,40.4,29.4,0.0,43.7,31.9,46.5,22.0,1954,1980,0.22
2013-01-15,45.7,28.9,0.0,44.3,30.2,55.4,25.3,1964,2018,1.82
2013-01-16,43.6,37.1,0.08,44.5,31.0,53.4,33.2,1957,1963,0.48
2013-01-17,39.3,24.0,0.12,44.0,31.5,44.0,19.6,2004,1971,0.17
2013-01-18,51.3,33.9,0.32,43.9,31.7,53.5,25.3,1969,1996,1.94
2013-01-19,42.0,26.6,0.13,44.8,31.0,45.0,17.8,1955,1991,1.3
2013-01-20,36.6,27.9,0.17,44.1,30.4,46.9,25.2,1950,2020,0.99
2013-01-21,51.0,24.0,0.1,44.8,30.2,57.0,15.5,1995,2010,0.89
2013-01-22,42.8,29.6,0.03,44.3,31.6,53.2,27.3,1991,1954,0.36
2013-01-23,42.5,37.6,1.12,44.5,31.4,49.9,26.5,2019,1973,2.16
2013-01-24,37.4,32.9,0.14,44.0,31.4,41.3,23.1,1998,1963,0.32
2013-01-25,53.3,27.5,0.07,44.1,31.6,62.4,18.2,1983,1997,0.29
2013-01-26,39.7,36.0,0.23,45.3,32.1,47.3,31.6,2006,1964,0.35
2013-01-27,45.9,36.9,0.0,45.8,31.9,51.5,25.0,1966,1977,0.26
2013-01-28,49.9,32.7,0.05,45.1,32.0,52.8,21.5,2012,1982,0.18
2013-01-29,47.8,40.2,0.38,45.1,31.6,50.8,33.3,2010,1996,0.59
