date,seattle_dewpoint_f,seattle_windspeed_mph,seattle_pressure_hpa,seattle_humidity_pct,new_york_dewpoint_f,new_york_windspeed_mph,new_york_pressure_hpa,new_york_humidity_pct,phoenix_dewpoint_f,phoenix_windspeed_mph,phoenix_pressure_hpa,phoenix_humidity_pct
2005-10-29,43.9,14.6,1024.0,91.1,43.2,18.1,1023.1,74.8,32.4,13.8,1013.7,45.9
2005-10-30,44.6,11.7,1006.8,87.5,41.5,12.2,1022.9,66.8,28.8,12.3,1017.7,41.9
2005-10-31,42.5,12.3,1010.9,81.7,36.1,16.1,1027.9,64.9,30.7,11.2,1023.9,43.1
2005-11-01,40.6,22.4,1016.1,75.0,42.4,12.6,1019.7,63.8,33.7,12.4,1026.2,24.7
2005-11-02,45.9,16.3,1017.7,100.0,40.1,18.0,1020.1,54.9,27.3,12.3,1022.6,34.3
2005-11-03,45.0,12.3,1020.3,66.7,39.8,13.0,1014.2,81.7,28.3,17.7,1014.4,44.9
2005-11-04,43.3,17.8,1013.5,76.1,41.1,11.9,1015.7,78.5,23.0,13.2,1029.1,35.6
2005-11-05,44.6,11.1,1021.8,92.5,42.2,12.0,1009.3,76.7,23.1,12.9,1018.0,38.6
2005-11-06,39.1,17.8,1001.4,82.7,39.1,18.7,1026.1,70.3,28.1,12.8,1022.6,46.6
2005-11-07,39.4,17.5,1018.2,100.0,39.7,19.8,1009.1,56.7,34.5,9.9,1028.5,26.7
2005-11-08,43.2,14.0,1019.3,78.6,41.5,16.7,1026.7,90.7,27.9,10.1,1023.4,36.9
2005-11-09,38.4,12.1,1011.1,72.3,42.0,24.4,1020.5,91.5,24.7,11.0,1026.3,35.5
2005-11-10,46.1,16.2,1020.2,78.9,41.5,20.6,1018.5,73.3,31.6,10.4,1019.0,44.1
2005-11-11,39.7,12.0,1011.2,83.4,38.7,16.5,1020.8,48.0,28.9,13.4,1030.9,37.9
2005-11-12,37.6,11.5,1015.7,68.1,48.4,12.1,1013.4,60.8,32.4,10.5,1020.4,38.4
2005-11-13,39.3,13.5,1008.4,78.3,34.3,12.8,1018.0,64.5,26.7,14.8,1022.1,41.4
2005-11-14,38.8,11.6,1019.1,79.7,38.5,13.0,1014.6,64.5,35.0,16.2,1019.3,33.2
2005-11-15,41.2,12.5,1022.1,80.0,34.5,13.3,1010.6,95.8,26.7,10.4,1028.1,21.7
2005-11-16,41.6,13.8,1013.2,73.7,39.5,13.3,1008.6,70.9,27.9,19.3,1025.0,45.3
2005-11-17,38.4,11.9,1016.7,63.3,39.8,13.0,1014.9,68.4,33.9,10.5,1024.1,30.7
2005-11-18,40.6,12.9,1017.0,73.0,40.2,14.6,1015.1,58.6,26.6,13.4,1030.8,30.7
2005-11-19,38.5,12.4,1014.6,74.5,40.0,23.7,1009.5,84.6,32.2,19.1,1021.8,32.4
2005-11-20,42.9,11.9,1018.7,90.4,39.8,12.5,1026.0,66.2,23.6,10.6,1022.3,40.7
2005-11-21,37.6,14.4,1032.3,84.5,28.7,13.0,1014.9,64.7,22.4,24.1,1018.5,36.7
2005-11-22,43.9,14.2,1025.6,96.3,39.8,14.0,1024.3,74.6,32.3,13.7,1018.7,14.6
2005-11-23,39.9,13.9,1015.3,81.9,41.6,15.7,1010.2,75.8,30.5,13.2,1014.1,36.9
2005-11-24,41.7,19.5,1019.8,85.1,35.2,13.0,1013.6,73.7,25.2,11.5,1027.5,33.5
2005-11-25,36.9,19.3,1016.1,83.7,33.1,15.4,1027.1,69.3,34.4,11.7,1016.1,31.8
2005-11-26,39.2,14.1,1014.0,74.4,42.1,13.0,1013.4,62.6,24.5,11.6,1010.9,23.1
2005-11-27,44.6,15.6,1025.1,89.3,46.6,13.4,1031.5,81.0,23.6,15.1,1019.3,36.5
2005-11-28,38.3,16.5,1017.2,86.8,34.7,12.6,1005.9,62.7,31.9,12.4,1007.5,31.0
2005-11-29,40.5,12.0,1017.4,92.5,37.4,23.9,1010.8,83.2,22.8,16.8,1018.3,23.6
2005-11-30,38.4,17.2,1035.3,83.2,39.3,13.7,1012.8,64.1,25.1,12.4,1018.8,32.4
2005-12-01,38.2,11.7,1021.3,85.1,39.1,16.0,1027.8,59.8,32.3,11.0,1015.0,19.8
2005-12-02,42.3,11.7,1014.6,89.5,37.7,13.7,1034.5,71.3,24.3,11.9,1018.6,40.1
2005-12-03,42.7,12.8,1020.0,84.9,37.9,21.8,1017.9,78.0,26.1,12.5,1023.3,39.4
2005-12-04,34.5,16.5,1017.1,76.8,42.0,12.9,1013.4,87.6,34.0,13.9,1012.1,29.2
2005-12-05,37.7,19.4,1021.2,90.0,33.8,15.1,1019.9,51.4,27.2,13.3,1025.5,40.2
2005-12-06,36.4,13.3,1009.7,99.6,35.8,14.2,1020.2,64.4,30.9,14.5,1023.1,34.6
2005-12-07,39.7,14.8,1014.2,82.4,38.3,14.4,1035.6,70.1,21.8,11.4,1019.2,26.6
2005-12-08,40.0,13.7,1020.9,87.8,38.2,13.2,1013.2,84.0,34.8,19.9,1021.3,33.7
2005-12-09,36.9,12.8,1019.5,72.4,36.2,14.6,1024.3,100.0,23.3,13.2,1017.7,35.4
2005-12-10,37.4,17.9,1019.1,75.4,37.6,17.5,1022.2,72.4,19.6,13.8,1018.7,34.5
2005-12-11,39.1,14.5,1022.1,89.8,39.5,16.9,1023.1,67.9,27.7,11.0,1021.1,21.0
2005-12-12,38.0,15.4,1019.6,80.5,37.2,21.7,1015.2,65.0,25.5,14.6,1015.5,41.5
2005-12-13,40.9,14.8,1008.8,82.1,32.1,13.1,1020.5,58.5,33.0,11.5,1023.3,36.8
2005-12-14,36.7,12.2,1008.0,86.9,34.8,21.1,1016.8,74.6,32.3,13.9,1024.4,38.0
2005-12-15,39.9,17.2,1026.4,77.3,35.0,15.0,1025.0,76.6,26.3,13.2,1022.4,24.1
2005-12-16,37.9,12.0,1027.4,90.3,39.2,14.8,1007.3,88.2,28.5,13.0,1017.2,30.9
2005-12-17,41.1,15.5,1032.1,86.7,36.2,14.9,1017.7,61.2,24.9,24.3,1020.0,23.9
2005-12-18,39.3,12.4,1015.6,91.7,40.6,17.1,1015.2,60.8,29.6,13.3,1020.1,31.1
2005-12-19,34.9,14.3,1011.7,95.8,33.6,15.0,1021.3,66.7,30.2,12.7,1018.4,36.7
2005-12-20,35.8,12.4,1014.2,87.2,35.3,26.3,1007.9,100.0,21.1,14.7,1020.5,23.5
2005-12-21,35.8,22.4,1011.9,85.2,33.3,17.0,1019.6,63.0,25.7,13.4,1021.3,24.3
2005-12-22,37.7,13.7,1013.0,78.4,38.7,16.2,1025.1,63.4,27.2,11.3,1015.3,45.3
2005-12-23,37.5,16.7,1027.1,85.5,30.6,13.6,1016.0,63.9,20.2,16.3,1018.8,32.4
2005-12-24,38.5,16.8,1015.5,83.0,31.9,13.9,1018.4,57.2,27.1,13.3,1013.4,34.3
2005-12-25,41.8,12.4,1011.2,81.8,38.7,17.0,1015.1,60.3,23.0,12.4,1023.1,20.5
2005-12-26,39.7,14.5,1009.8,83.9,38.3,14.7,1013.8,71.0,29.2,12.1,1021.4,27.2
2005-12-27,37.7,33.1,1021.2,86.4,37.0,18.1,1025.5,81.1,24.5,12.3,1019.1,28.0
2005-12-28,36.6,13.4,1019.5,78.8,38.3,15.0,1009.0,77.9,20.4,13.1,1021.4,30.4
2005-12-29,40.7,12.3,1023.3,83.1,34.7,20.2,1023.9,91.0,21.8,13.7,1020.9,23.8
2005-12-30,39.9,16.3,1012.6,85.3,36.3,16.2,1015.9,73.8,24.6,14.9,1018.6,27.1
2005-12-31,42.9,14.7,1020.4,94.1,36.9,19.5,1021.5,56.0,28.3,15.4,1021.5,40.0
2006-01-01,40.2,15.8,1031.9,86.8,35.3,20.4,1010.5,64.8,29.7,14.2,1026.1,23.8
2006-01-02,37.9,14.3,1017.7,85.5,37.9,14.4,1020.6,87.1,22.2,14.1,1019.2,27.7
2006-01-03,40.6,12.9,1016.9,88.2,32.6,14.7,1014.2,66.9,25.9,11.6,1028.5,36.8
2006-01-04,42.8,13.9,1015.5,100.0,34.1,17.5,1024.8,66.5,28.8,17.0,1020.1,35.3
2006-01-05,37.0,14.6,1015.9,87.1,29.7,13.4,1013.4,71.4,22.5,11.2,1023.6,25.3
2006-01-06,36.4,12.8,1023.2,86.1,39.7,13.5,1030.4,77.2,21.8,15.3,1030.1,25.3
2006-01-07,35.7,17.7,1010.2,94.2,36.0,19.0,1005.9,75.1,26.2,15.9,1020.9,17.1
2006-01-08,38.0,13.5,1003.8,88.8,31.9,13.0,1013.0,86.7,36.3,14.9,1011.4,15.6
2006-01-09,37.1,15.7,1026.6,69.4,31.7,13.1,1012.1,80.7,23.2,13.5,1023.0,22.9
2006-01-10,38.2,20.6,1020.3,74.0,38.4,15.9,1020.9,89.1,28.5,15.4,1018.0,24.5
2006-01-11,37.9,13.5,1014.8,86.9,35.6,24.5,1030.5,88.9,28.2,13.8,1019.1,26.2
2006-01-12,39.8,13.8,1031.0,73.0,35.5,22.4,1011.4,65.3,28.3,16.2,1015.6,30.6
2006-01-13,40.8,12.5,1016.1,87.0,38.4,14.9,1020.3,83.5,23.8,12.1,1020.2,16.2
2006-01-14,39.4,13.3,1004.8,90.9,33.3,18.5,1013.6,93.8,35.5,17.1,1022.1,28.0
2006-01-15,39.2,14.1,1019.3,83.4,39.9,17.0,1020.5,80.6,26.1,11.6,1013.7,33.6
2006-01-16,39.1,12.6,1020.4,82.5,35.1,18.6,1012.4,62.2,28.2,14.5,1014.5,20.3
2006-01-17,36.6,11.9,1020.5,81.8,30.7,13.8,1016.7,74.5,20.7,10.9,1029.5,31.0
2006-01-18,40.4,12.7,1014.2,85.5,36.4,14.2,1015.4,72.9,18.6,14.4,1024.0,18.6
2006-01-19,39.4,15.2,1010.1,71.6,39.9,18.1,1028.2,67.5,32.4,11.6,1019.3,31.9
2006-01-20,33.2,17.6,1017.2,87.4,32.7,13.9,1024.6,74.3,26.4,25.3,1019.6,13.2
2006-01-21,39.9,12.2,1028.0,90.8,36.2,17.7,1020.0,94.6,29.1,12.8,1014.2,26.5
2006-01-22,38.8,15.1,1017.4,93.1,34.3,17.6,1019.7,91.7,36.1,12.9,1010.1,41.8
2006-01-23,40.5,13.0,1015.4,70.2,40.7,17.8,1019.8,67.3,28.1,11.3,1018.0,28.5
2006-01-24,40.6,12.8,1013.3,93.6,37.2,14.7,1013.9,68.4,24.6,11.1,1019.0,17.9
2006-01-25,42.5,13.4,1015.6,83.2,36.6,13.4,1022.7,63.6,29.0,11.3,1018.7,25.8
2006-01-26,37.6,17.8,1021.6,85.3,35.4,13.0,1021.2,76.1,26.6,12.6,1017.7,26.3
2006-01-27,35.6,14.2,1017.7,84.0,42.0,13.4,1021.6,75.6,34.0,11.1,1015.7,17.6
2006-01-28,43.0,14.7,1018.4,78.6,31.9,15.0,1012.3,70.9,23.1,11.7,1029.9,29.6
2006-01-29,42.1,11.9,1023.5,72.7,36.3,13.6,999.6,78.5,21.1,12.1,1024.7,15.4
2006-01-30,38.0,11.9,1015.6,72.1,39.4,19.4,1019.4,70.3,28.8,16.2,1015.0,33.2
2006-01-31,38.6,13.6,1015.9,87.0,38.6,17.2,1022.5,79.9,27.9,10.8,1025.1,27.1
2006-02-01,40.1,15.3,1011.6,72.0,32.8,17.2,1018.6,83.6,29.3,11.8,1016.3,16.3
2006-02-02,40.1,12.1,1026.7,82.3,40.0,13.7,1007.5,64.0,29.8,12.9,1020.4,10.4
2006-02-03,37.9,13.8,1026.2,87.5,35.2,14.7,1009.8,62.7,30.3,12.5,1016.8,11.4
2006-02-04,42.1,18.9,1017.7,76.2,40.8,15.9,1011.1,92.5,27.5,13.9,1015.4,24.0
2006-02-05,40.8,13.5,1012.6,96.2,40.8,14.4,1004.5,35.5,28.7,11.6,1019.1,11.5
2006-02-06,36.9,13.3,1018.0,79.5,34.6,17.9,1006.0,60.0,28.2,10.4,1014.2,15.7
2006-02-07,40.7,14.0,1016.9,83.1,38.1,15.4,1009.0,69.6,22.1,11.9,1014.8,22.6
2006-02-08,42.2,14.8,1019.2,79.2,36.5,15.5,1017.6,49.2,25.4,10.7,1018.9,12.0
2006-02-09,39.3,12.3,1015.9,74.9,37.6,12.5,1011.8,61.9,25.8,11.1,1019.5,15.9
2006-02-10,40.3,12.4,1022.5,89.7,38.8,17.8,1029.6,65.2,26.9,10.3,1018.1,14.0
2006-02-11,41.3,11.7,1014.1,76.1,34.5,12.6,1007.6,81.1,32.3,13.4,1018.3,18.9
2006-02-12,36.3,20.1,1020.7,76.5,35.7,12.9,1031.5,75.8,26.0,10.5,1021.9,11.1
2006-02-13,40.7,11.3,1022.4,69.4,40.3,12.5,1002.2,64.6,19.5,16.2,1018.6,20.1
2006-02-14,42.1,12.9,1020.9,78.2,36.9,18.4,1008.5,67.8,29.7,15.4,1009.0,31.1
2006-02-15,41.7,14.5,1023.1,75.2,43.1,19.6,1009.0,63.0,25.8,10.8,1014.6,20.9
2006-02-16,45.0,14.7,1016.3,94.5,39.1,25.3,1010.6,64.0,23.9,13.3,1014.2,30.0
2006-02-17,43.5,13.9,1009.4,86.2,38.8,12.6,1015.7,65.5,30.9,12.4,1009.5,14.6
2006-02-18,40.8,12.2,1023.0,74.7,41.9,18.6,1016.1,67.3,24.7,11.5,1029.5,20.9
2006-02-19,41.7,11.1,1014.9,81.9,39.9,14.9,1018.9,80.1,27.2,11.7,1018.0,10.0
2006-02-20,43.0,18.9,1019.4,75.6,40.4,20.0,1019.7,74.6,33.6,10.3,1009.7,24.0
2006-02-21,35.6,11.4,1021.5,74.4,45.2,13.0,1015.5,77.3,30.9,19.8,1024.8,26.3
2006-02-22,38.4,17.9,1022.5,66.0,36.7,12.9,1024.7,88.3,30.1,14.2,1019.9,30.8
2006-02-23,42.4,11.5,1014.6,72.7,41.5,17.4,1014.5,68.7,25.5,12.4,1011.0,21.5
2006-02-24,47.2,10.9,1009.5,86.5,43.5,12.7,1019.6,57.9,26.0,17.7,1015.3,12.8
2006-02-25,42.3,10.9,1008.0,79.5,41.2,11.9,1015.8,58.1,32.6,19.7,1019.8,24.1
2006-02-26,45.5,11.9,1017.5,78.3,39.0,13.6,1009.9,65.4,32.6,10.4,1015.0,16.3
2006-02-27,39.5,11.0,1016.2,75.5,42.0,14.8,1019.4,67.7,33.4,12.0,1014.7,6.8
2006-02-28,42.1,12.5,1010.0,75.7,42.7,15.8,1015.4,54.4,24.1,10.6,1017.0,25.3
2006-03-01,41.5,12.3,1017.9,88.4,42.6,12.0,1019.9,61.9,19.6,15.6,1020.0,22.4
2006-03-02,44.3,15.8,1012.4,80.7,42.0,13.9,1016.3,72.4,33.0,10.3,1011.0,15.0
2006-03-03,45.9,13.9,1021.5,84.4,40.2,12.8,1029.1,73.5,32.7,12.8,1015.1,13.1
2006-03-04,43.3,13.9,1020.7,80.7,40.8,13.4,1026.1,47.0,31.5,16.5,1011.2,15.9
2006-03-05,43.1,12.9,1016.0,84.9,39.8,11.6,1012.4,51.3,29.1,13.5,1019.8,15.5
2006-03-06,47.6,10.4,1011.0,85.0,44.6,15.9,1029.6,72.9,28.2,10.1,1018.3,27.8
2006-03-07,49.8,14.3,1016.3,74.1,42.5,14.8,1021.7,54.2,32.2,9.5,1014.2,12.2
2006-03-08,43.4,11.5,1029.0,82.0,44.8,13.8,1020.4,78.0,34.5,9.2,1013.5,14.5
2006-03-09,44.4,15.5,1008.3,84.4,50.0,11.8,1012.6,72.1,34.5,10.0,1007.7,23.6
2006-03-10,45.5,10.9,1019.6,74.4,45.2,11.7,1019.6,67.8,35.2,13.5,1015.0,20.2
2006-03-11,46.0,13.3,1016.4,75.4,49.7,11.8,1016.0,65.6,32.3,9.3,1019.2,7.4
2006-03-12,45.7,12.7,1013.6,89.8,42.7,16.4,1013.9,57.6,26.0,9.5,1014.6,25.2
2006-03-13,40.2,10.2,1008.8,86.8,48.3,12.4,1002.4,75.2,27.5,9.3,1017.2,25.0
2006-03-14,46.5,10.3,1024.2,76.5,44.4,12.5,1020.6,93.3,33.5,11.4,1015.3,29.4
2006-03-15,50.5,37.0,1021.3,80.1,42.5,12.3,1014.1,70.3,31.6,8.9,1018.3,9.4
2006-03-16,41.7,11.0,1019.1,81.9,44.0,11.2,1008.4,65.8,27.6,11.2,1022.5,29.0
2006-03-17,42.0,11.2,1015.3,79.7,45.9,17.3,1004.8,79.4,34.6,9.8,1015.9,21.0
2006-03-18,42.9,15.4,1002.6,73.3,50.7,13.6,1015.7,67.7,32.3,13.8,1009.2,31.0
2006-03-19,47.9,12.6,1015.4,86.9,50.1,29.0,1019.3,61.4,30.3,11.7,1011.9,37.1
2006-03-20,42.0,12.9,1008.3,71.5,48.8,13.1,1004.4,81.7,39.1,11.6,1022.1,19.3
2006-03-21,49.5,12.5,1020.4,87.3,49.0,14.6,1019.5,58.9,26.0,11.0,1011.4,19.5
2006-03-22,44.2,10.6,1018.8,79.2,45.0,16.2,1015.0,69.9,35.7,13.8,1020.0,24.5
2006-03-23,49.0,14.7,1018.6,76.0,49.6,16.3,996.0,67.5,33.4,13.1,1008.9,13.0
2006-03-24,45.7,9.4,1025.3,75.8,45.1,12.3,1011.4,70.9,40.8,9.5,1015.2,25.2
2006-03-25,45.5,10.6,1004.1,78.8,52.2,11.9,1010.2,61.5,33.3,11.5,1019.1,18.7
2006-03-26,48.7,18.5,1001.2,83.7,49.2,10.8,1022.8,78.7,38.3,8.3,1014.5,17.8
2006-03-27,49.1,10.6,1018.7,83.5,50.1,15.3,1011.4,62.2,32.6,8.7,1014.4,11.2
2006-03-28,45.9,9.2,1004.4,82.6,50.7,13.6,1005.0,55.3,37.9,9.9,1014.0,6.4
2006-03-29,48.7,9.7,1013.3,53.3,45.7,10.7,1009.0,75.1,36.7,11.7,1009.7,5.7
2006-03-30,49.8,17.7,1011.1,59.1,52.8,12.4,1010.5,68.1,34.7,11.5,1015.8,19.0
2006-03-31,43.7,14.6,1013.5,60.8,46.9,12.9,1004.1,58.3,38.1,12.4,1020.7,12.5
2006-04-01,48.4,9.6,1011.8,78.5,50.7,16.9,1013.7,50.2,34.9,9.0,1016.4,14.5
2006-04-02,48.5,20.2,1014.6,81.4,51.1,10.2,1011.0,39.5,32.0,8.5,1021.3,18.0
2006-04-03,44.3,9.3,1002.2,81.7,50.8,10.4,1011.1,70.1,39.8,11.8,1015.7,18.6
2006-04-04,49.0,23.4,1020.7,81.5,48.9,12.4,1021.1,73.6,34.7,9.6,1015.2,28.0
2006-04-05,49.1,14.3,1012.2,76.0,48.9,9.9,1010.3,69.0,35.4,7.9,1012.8,15.5
2006-04-06,51.4,16.0,1013.3,80.1,49.6,11.3,1014.8,69.7,36.2,7.7,1014.4,15.2
2006-04-07,50.7,9.1,1006.1,86.2,50.0,9.7,1019.5,54.9,32.6,14.3,1012.0,19.9
2006-04-08,53.2,9.6,1013.6,71.8,50.4,10.6,1008.3,70.3,41.3,12.0,1018.9,24.2
2006-04-09,50.8,12.1,1015.6,78.8,52.4,10.1,1011.3,71.7,36.3,9.8,1005.3,22.9
2006-04-10,47.6,10.6,1011.0,68.8,51.1,10.6,1004.2,68.1,37.8,15.3,1017.6,14.4
2006-04-11,49.1,9.4,1011.4,83.3,53.2,14.5,1009.4,65.0,38.9,8.4,1020.0,8.8
2006-04-12,52.9,11.9,1005.9,61.9,54.9,10.8,1008.2,55.4,41.6,10.3,1016.8,13.8
2006-04-13,52.6,12.8,997.2,65.7,52.7,17.1,1021.9,79.4,27.4,10.6,1010.4,28.4
2006-04-14,52.6,9.3,1011.4,72.0,49.4,10.4,1017.9,62.4,29.8,13.3,1009.4,27.3
2006-04-15,53.0,8.5,1005.0,74.5,56.0,9.7,1017.6,56.5,36.4,7.6,1018.8,15.1
2006-04-16,51.9,10.7,1009.9,65.2,53.4,9.4,1004.1,46.8,40.2,8.8,1015.3,29.6
2006-04-17,51.6,9.6,1023.6,92.9,59.2,26.0,1010.7,53.9,36.3,12.2,1015.7,16.3
2006-04-18,51.0,14.4,1012.9,87.1,52.3,9.4,1008.1,69.5,35.6,10.9,1006.4,15.0
2006-04-19,54.2,8.1,1005.9,68.5,55.9,10.6,1000.2,53.1,44.1,9.1,1013.9,27.1
2006-04-20,52.5,11.0,1005.7,70.1,56.4,15.5,1013.1,54.3,30.6,7.2,1018.4,23.4
2006-04-21,46.9,8.0,1016.7,67.2,56.2,9.8,1023.6,48.8,42.4,7.0,1010.6,14.4
2006-04-22,53.0,8.2,1004.7,77.2,56.4,9.1,1007.7,63.1,35.9,9.2,1005.7,16.1
2006-04-23,54.5,9.2,998.9,61.3,57.3,11.5,1012.4,76.4,42.4,7.8,1015.1,11.8
2006-04-24,50.2,8.5,1012.0,83.0,55.6,8.9,1015.7,64.0,38.0,7.6,1011.5,23.6
2006-04-25,51.2,8.2,1024.1,81.8,57.7,13.2,1017.0,64.5,45.6,7.3,1008.3,27.6
2006-04-26,52.7,12.4,1011.1,76.5,59.4,11.9,1013.4,62.1,33.4,11.8,1005.1,13.2
2006-04-27,56.3,8.4,1010.4,70.4,56.9,9.5,1009.9,53.9,35.6,9.4,1013.6,26.2
2006-04-28,52.2,8.9,1002.7,60.5,57.7,10.9,1012.8,55.7,39.4,10.6,1017.3,29.6
2006-04-29,52.4,14.7,1001.4,59.3,59.9,8.6,1008.0,56.1,30.6,9.8,1008.2,11.3
2006-04-30,54.5,12.1,1011.5,63.1,55.8,11.2,1024.7,76.3,37.8,7.3,1011.2,9.4
2006-05-01,53.9,9.7,1018.9,78.2,63.5,13.7,1010.6,57.5,33.5,12.7,1017.5,17.2
2006-05-02,51.9,7.7,1011.4,78.4,54.3,8.6,1024.2,49.8,39.8,14.8,1007.3,18.9
2006-05-03,53.8,16.1,1009.5,65.3,59.3,9.2,1020.4,54.8,45.3,9.0,1017.2,14.8
2006-05-04,54.0,11.0,1012.7,79.7,60.7,11.7,1026.3,76.8,43.7,10.5,1020.9,11.3
2006-05-05,57.2,7.4,1017.7,76.0,56.5,8.4,1010.6,45.9,45.1,8.0,1013.8,15.4
2006-05-06,51.8,16.1,1022.3,53.6,61.2,14.1,1010.9,40.1,35.6,8.3,1017.7,16.7
2006-05-07,54.5,7.4,1010.8,65.0,63.2,9.6,1010.6,62.3,40.6,8.3,1008.9,16.2
2006-05-08,55.8,9.9,1018.3,65.9,63.5,9.0,1005.5,66.4,32.2,6.8,1016.9,26.2
2006-05-09,57.2,8.6,1003.8,78.0,56.9,14.8,1001.9,54.1,37.8,9.9,1000.0,15.5
2006-05-10,53.2,18.9,1009.2,73.0,65.7,11.8,1003.9,76.5,42.3,10.1,1014.5,23.6
2006-05-11,59.5,14.7,1006.9,80.3,60.7,16.0,1014.0,50.7,43.2,7.7,1019.0,38.9
2006-05-12,50.7,9.7,1018.6,81.2,60.3,9.7,1014.8,66.3,42.6,7.1,1014.3,14.6
2006-05-13,51.4,10.6,1018.3,77.5,56.1,21.6,1006.3,54.5,35.2,8.8,1008.9,16.7
2006-05-14,55.7,12.1,1010.6,69.2,60.7,18.8,1001.3,60.4,43.7,7.9,1018.1,18.8
2006-05-15,51.2,12.0,1007.4,70.0,61.3,10.8,1014.8,61.5,39.9,5.9,1015.8,27.6
2006-05-16,53.9,9.6,1010.6,72.6,57.1,12.4,1011.1,62.3,40.0,12.1,1014.5,23.1
2006-05-17,56.8,7.7,1007.2,67.1,55.6,9.4,1014.9,54.5,38.2,9.2,1016.2,28.2
2006-05-18,59.2,7.9,1018.6,47.6,59.9,8.0,1003.2,72.3,35.7,7.5,1005.7,26.0
2006-05-19,56.5,10.0,1013.7,74.5,59.9,9.1,1010.5,61.6,39.4,11.2,1023.2,10.1
2006-05-20,56.8,10.2,1005.4,72.0,57.7,8.7,1001.9,53.3,43.4,14.4,1009.8,32.6
2006-05-21,57.7,8.1,1001.2,78.7,63.5,8.2,1006.4,53.6,37.6,6.2,1005.7,22.2
2006-05-22,52.1,13.2,1002.5,59.9,67.7,10.0,1005.9,55.4,40.9,9.7,1011.4,5.0
2006-05-23,57.7,8.1,1014.2,61.2,64.6,17.1,1013.5,64.8,38.8,9.7,1011.8,15.5
2006-05-24,56.3,10.2,1019.6,83.3,60.7,15.1,1026.2,78.3,36.3,6.5,1017.7,14.3
2006-05-25,54.4,7.2,1008.4,55.1,64.8,8.7,1013.3,49.7,44.5,5.7,1015.0,30.6
2006-05-26,54.1,7.8,1001.4,59.5,64.4,36.9,1016.0,47.8,46.6,5.6,1006.9,28.4
2006-05-27,56.4,8.9,1015.7,72.3,59.5,15.9,1004.4,75.0,42.2,7.9,1009.6,35.7
2006-05-28,58.7,6.6,1002.6,54.3,62.7,7.8,998.4,60.5,39.5,9.9,1016.1,24.0
2006-05-29,59.5,6.6,1006.4,58.7,63.2,8.4,1015.9,64.1,46.4,5.7,1018.6,26.7
2006-05-30,56.6,7.3,1007.0,71.4,66.9,8.8,1013.3,55.6,48.1,6.4,1008.1,32.0
2006-05-31,59.6,11.7,1002.4,62.9,62.4,8.3,1007.4,51.4,49.9,15.3,1018.1,19.3
2006-06-01,54.3,7.1,1012.4,65.0,62.6,7.9,1016.0,54.0,40.2,6.5,1004.6,16.1
2006-06-02,56.0,12.8,1008.4,70.0,66.6,9.1,994.2,50.1,41.1,8.8,1009.1,31.5
2006-06-03,61.5,10.1,1000.2,73.6,60.6,10.4,997.8,56.3,41.6,6.1,1011.8,23.4
2006-06-04,60.3,9.8,1008.6,74.0,57.3,12.3,1011.4,64.9,42.8,6.0,1015.4,20.5
2006-06-05,55.3,9.6,1005.6,68.5,59.8,15.2,1007.4,39.2,41.1,7.4,1017.0,11.8
2006-06-06,59.3,17.5,1002.3,69.2,67.5,8.9,1005.4,64.5,46.7,6.6,1016.7,25.0
2006-06-07,56.1,9.2,1012.0,79.2,69.8,10.7,1012.3,51.1,41.7,8.1,1013.7,15.2
2006-06-08,56.8,9.3,1008.3,73.5,64.2,9.5,1009.1,63.2,40.2,6.5,1016.7,27.7
2006-06-09,57.5,8.0,1006.3,74.2,64.5,11.4,998.5,51.0,43.4,6.5,1006.4,18.9
2006-06-10,54.3,12.3,999.7,68.9,64.3,11.8,999.8,64.5,46.6,8.4,1017.2,19.3
2006-06-11,58.5,6.3,1009.6,72.7,64.7,7.2,1002.6,58.2,39.1,5.3,1009.0,12.9
2006-06-12,61.2,7.4,1008.2,73.3,62.2,11.3,1023.4,47.3,42.3,6.8,1007.7,29.6
2006-06-13,57.5,7.1,995.4,60.1,65.6,7.3,1017.5,71.1,41.9,9.7,1010.6,20.4
2006-06-14,56.5,7.6,1020.0,67.0,64.1,8.0,1015.1,55.9,44.7,5.2,1007.1,42.2
2006-06-15,56.5,8.1,1015.7,55.5,61.8,8.3,1011.9,66.0,48.1,6.8,1018.3,34.2
2006-06-16,52.5,15.5,1007.5,76.6,64.3,10.3,1003.3,67.9,36.7,5.4,1016.8,30.1
2006-06-17,51.9,13.8,1014.0,50.8,65.3,8.1,1007.4,73.0,42.6,10.3,1009.6,28.1
2006-06-18,62.7,8.9,1005.8,70.9,65.7,9.3,1020.1,45.5,38.6,5.4,1010.0,22.2
2006-06-19,57.0,6.1,1006.0,75.7,61.5,10.2,1008.2,46.8,40.9,6.2,1012.9,38.4
2006-06-20,55.8,8.5,1011.8,56.1,67.5,18.7,1009.4,33.2,38.6,8.1,1009.1,22.2
2006-06-21,55.9,6.2,1005.8,57.4,63.0,10.7,1006.1,52.6,43.5,5.3,1009.4,21.8
2006-06-22,58.0,7.4,1010.3,67.7,66.6,11.4,1009.3,52.5,47.2,9.3,1008.0,33.5
2006-06-23,57.6,7.1,1000.2,55.3,64.5,8.5,1006.8,45.5,47.1,5.5,1010.9,33.3
2006-06-24,59.2,9.1,999.8,67.5,69.2,9.0,1007.6,50.9,45.2,5.4,1005.1,27.2
