date,actual_max_temp,actual_min_temp,actual_precipitation,average_max_temp,average_min_temp,record_max_temp,record_min_temp,record_max_temp_year,record_min_temp_year,record_precipitation
2006-10-11,81.6,59.6,0.0,84.7,59.7,91.6,51.5,1958,1985,0.7
2006-10-12,85.1,63.3,0.0,84.0,58.9,89.8,57.8,1960,2016,0.84
2006-10-13,86.6,59.3,0.0,83.7,58.6,100.7,55.9,1955,1965,0.23
2006-10-14,79.5,58.1,0.0,82.4,58.6,95.8,49.7,1997,2004,0.45
2006-10-15,80.2,62.0,0.0,82.2,59.0,85.8,56.6,2010,2021,0.41
2006-10-16,88.9,61.6,0.0,81.6,59.0,106.7,52.9,2017,1989,1.05
2006-10-17,87.7,62.3,0.0,82.0,58.5,99.3,54.7,1959,2018,0.11
2006-10-18,84.1,62.9,0.0,81.7,58.0,87.8,59.7,2019,1954,0.5
2006-10-19,81.0,57.9,0.0,81.5,57.5,98.5,48.8,1974,1997,0.44
2006-10-20,88.5,65.9,0.0,80.1,57.5,100.2,62.2,1984,2014,0.57
2006-10-21,83.8,48.9,0.0,80.3,57.4,97.4,41.2,1980,1996,1.81
2006-10-22,83.6,61.4,0.0,79.9,56.0,98.5,52.0,1966,1980,0.28
2006-10-23,77.5,53.6,0.0,79.9,56.3,94.2,44.3,1997,1955,0.84
2006-10-24,79.5,57.6,0.0,79.0,56.3,95.7,49.6,1961,1971,3.22
2006-10-25,73.2,57.9,0.0,79.4,56.4,84.3,49.1,1962,1975,0.36
2006-10-26,78.0,58.9,0.0,78.9,56.1,84.0,53.7,1954,2013,0.05
2006-10-27,80.0,57.3,0.0,78.9,54.8,90.7,47.9,2013,1976,0.78
2006-10-28,72.2,53.1,0.0,78.1,55.1,81.5,49.1,2011,2011,1.96
2006-10-29,85.3,58.8,0.0,78.3,55.6,96.2,51.2,1959,1961,1.38
2006-10-30,77.3,46.0,0.0,77.4,54.7,92.1,37.4,2016,1991,0.71
2006-10-31,78.5,56.9,0.0,77.2,55.5,91.8,52.7,2015,1971,0.34
2006-11-01,84.1,57.1,0.0,78.0,54.5,93.6,49.1,2011,2015,3.69
2006-11-02,73.9,52.9,0.0,76.9,53.9,91.2,47.5,2008,1983,0.47
2006-11-03,75.7,49.2,0.0,77.2,54.6,85.6,42.0,1986,2006,0.72
2006-11-04,81.4,49.2,0.0,75.9,53.7,86.6,45.6,1970,1991,1.14
2006-11-05,77.5,47.4,0.0,76.3,53.4,85.5,35.7,2010,1982,0.17
2006-11-06,72.0,62.0,0.0,76.0,53.7,79.7,55.6,2015,1995,1.17
2006-11-07,82.9,46.2,0.0,75.6,53.0,88.2,34.5,1974,2016,1.45
2006-11-08,70.7,59.8,0.0,74.8,53.3,77.4,54.1,2008,1996,0.45
2006-11-09,74.2,48.0,0.0,75.0,52.8,84.2,40.4,1982,1994,1.99
2006-11-10,70.8,52.3,0.0,75.7,52.5,79.2,48.2,2014,1989,0.32
2006-11-11,74.1,51.9,0.0,74.5,51.5,86.7,41.7,1973,1957,0.15
2006-11-12,73.9,52.1,0.0,74.6,52.0,86.6,41.5,1982,1989,0.07
2006-11-13,82.7,49.6,0.0,74.0,52.2,89.8,42.6,1995,1972,1.7
2006-11-14,72.0,50.7,0.0,73.4,50.7,76.8,39.2,1959,2011,1.2
2006-11-15,77.6,55.8,0.0,73.8,51.7,87.7,44.8,1999,1950,0.3
2006-11-16,75.6,51.9,0.0,72.6,51.4,89.6,46.5,1963,2009,0.46
2006-11-17,75.6,48.4,0.0,72.6,50.1,84.6,37.0,1983,1957,2.38
2006-11-18,77.1,46.2,0.0,72.8,50.7,86.2,41.4,2002,2005,4.14
2006-11-19,74.4,46.9,0.0,72.4,51.2,90.1,37.8,1965,1972,0.42
2006-11-20,66.6,47.1,0.0,72.4,51.2,79.0,38.4,2001,1990,0.17
2006-11-21,75.4,54.9,0.0,71.7,50.1,84.2,52.4,1976,1985,1.33
2006-11-22,70.9,52.1,0.0,72.1,50.7,77.4,44.4,1982,1970,0.19
2006-11-23,77.3,56.9,0.0,71.4,50.1,93.8,50.2,1993,1960,1.5
2006-11-24,70.1,43.8,0.33,71.5,49.6,83.6,35.2,2019,2009,0.58
2006-11-25,72.7,47.8,0.0,71.1,48.7,84.4,42.7,1971,1963,0.08
2006-11-26,80.0,52.2,0.0,71.2,50.0,93.7,48.6,2020,1970,2.48
2006-11-27,72.7,55.7,0.0,71.0,49.0,88.3,44.0,1993,2017,0.88
2006-11-28,70.4,46.8,0.0,71.1,49.4,84.0,37.0,1985,1978,0.45
2006-11-29,70.3,51.9,0.0,71.4,49.4,85.9,42.0,2002,2014,1.55
2006-11-30,72.2,50.9,0.0,70.5,48.8,81.3,42.3,1976,1963,1.61
2006-12-01,68.7,50.5,0.0,70.7,48.8,79.4,43.8,2018,1993,0.99
2006-12-02,65.9,47.7,0.0,70.4,48.8,74.7,44.1,1955,2019,0.32
2006-12-03,62.8,52.9,0.0,69.8,49.1,68.7,49.1,1969,1989,0.72
2006-12-04,63.1,45.2,0.0,70.3,47.5,77.9,36.8,1971,1955,0.16
2006-12-05,72.6,46.4,0.0,68.9,47.6,80.0,36.3,1976,1970,3.41
2006-12-06,70.6,45.6,0.0,69.7,47.6,82.1,36.3,2009,1998,0.41
2006-12-07,64.2,45.5,0.0,70.3,48.1,72.7,38.4,2019,1966,0.01
2006-12-08,76.1,49.1,0.0,68.9,47.7,81.8,38.8,1964,1992,3.11
2006-12-09,76.7,49.1,0.0,69.7,47.9,94.6,39.4,2000,2004,0.41
2006-12-10,71.0,48.5,0.0,68.3,47.9,88.9,39.0,1975,2003,1.25
2006-12-11,64.0,50.5,0.0,69.3,47.9,74.8,42.5,2000,2014,0.51
2006-12-12,61.9,51.9,0.0,69.0,47.0,67.6,42.7,1971,1972,0.91
2006-12-13,72.8,48.7,0.0,68.2,47.4,90.4,44.0,1972,2007,0.08
2006-12-14,73.2,47.8,0.0,69.4,46.9,87.7,43.3,1956,1994,0.89
2006-12-15,66.8,46.0,0.0,68.9,48.3,74.1,41.4,1972,1958,0.52
2006-12-16,72.6,41.5,0.0,68.2,47.3,77.9,35.4,1965,1982,0.28
2006-12-17,71.0,47.0,0.01,68.8,47.6,74.3,39.4,2002,1983,0.32
2006-12-18,72.9,50.7,0.0,67.9,47.8,88.7,43.9,1958,1969,0.64
2006-12-19,73.5,45.3,0.0,68.0,47.0,77.5,39.3,1959,1960,0.22
2006-12-20,66.2,47.1,0.0,68.0,47.2,78.5,40.2,2004,1969,1.51
2006-12-21,65.7,47.8,0.0,67.4,47.2,78.7,45.6,1980,1970,0.12
2006-12-22,63.6,51.2,0.0,68.1,47.2,67.3,43.1,1974,2008,0.39
2006-12-23,72.3,46.9,0.0,67.5,47.5,83.5,37.1,1958,1967,1.12
2006-12-24,72.1,50.4,0.0,67.7,47.0,84.3,40.9,1976,1962,0.75
2006-12-25,76.7,49.0,0.0,67.8,47.0,83.6,43.3,1963,1992,0.37
2006-12-26,66.7,49.9,0.0,67.9,47.3,73.6,42.1,2013,1964,0.68
2006-12-27,69.9,47.5,0.0,67.7,47.2,83.3,36.4,2003,1998,0.3
2006-12-28,70.6,48.4,0.0,68.0,47.5,86.6,45.4,2021,1989,2.58
2006-12-29,66.4,53.1,0.0,68.4,47.0,84.3,48.0,1966,1989,0.59
2006-12-30,74.0,49.8,0.0,67.8,46.3,90.7,38.5,1973,1972,0.49
2006-12-31,71.4,46.5,0.0,68.2,46.9,80.7,41.5,1967,2021,0.21
2007-01-01,75.2,48.4,0.0,67.8,47.5,91.9,43.8,1969,1965,0.18
2007-01-02,70.1,44.2,0.0,67.3,47.0,83.5,33.7,2019,2021,1.43
2007-01-03,72.6,48.5,0.0,68.2,46.8,82.1,41.3,1964,2000,0.13
2007-01-04,64.1,43.6,0.0,68.9,46.7,72.2,32.2,2010,1971,0.95
2007-01-05,61.9,48.5,0.0,67.7,46.8,73.8,46.2,1955,2014,1.23
2007-01-06,70.7,47.5,0.0,68.0,46.5,84.8,38.5,2014,1986,0.89
2007-01-07,70.7,48.9,0.0,68.3,47.2,86.1,39.4,1996,1994,0.36
2007-01-08,70.2,50.4,0.0,68.3,47.2,78.4,38.6,1964,1998,0.59
2007-01-09,64.8,50.6,0.0,68.5,47.8,68.5,47.0,1984,1969,1.4
2007-01-10,68.3,43.2,0.0,67.8,47.7,81.8,40.3,1965,1978,2.02
2007-01-11,65.9,47.8,0.0,68.2,47.4,80.9,43.7,1994,2010,0.1
2007-01-12,67.3,48.3,0.0,68.9,47.7,83.3,46.2,1967,2012,0.6
2007-01-13,75.1,45.4,0.0,68.5,47.8,78.9,36.4,2017,1973,1.28
2007-01-14,68.9,45.9,0.0,69.2,47.7,82.6,35.0,1955,1978,1.08
2007-01-15,73.5,46.0,0.0,68.9,47.9,80.2,37.1,1998,1996,0.46
2007-01-16,68.9,51.2,0.0,69.5,47.5,80.0,41.9,1985,1986,1.14
2007-01-17,70.0,49.6,0.0,69.8,47.0,76.3,42.7,1970,1957,2.74
2007-01-18,68.4,49.8,0.0,69.5,47.5,80.6,41.9,2015,1959,1.02
2007-01-19,71.8,49.7,0.0,68.6,48.1,75.4,41.1,1990,1960,0.71
2007-01-20,74.7,53.8,0.0,68.8,47.8,92.5,48.4,1965,1951,0.11
2007-01-21,69.8,48.3,0.0,69.5,48.1,76.4,43.1,2020,1959,0.14
2007-01-22,70.8,47.3,0.0,69.3,48.2,88.7,42.8,2005,1976,0.63
2007-01-23,63.6,43.5,0.0,70.1,47.8,78.2,33.6,1964,1996,0.63
2007-01-24,73.6,53.5,0.0,69.9,48.4,80.1,50.5,2013,1999,0.93
2007-01-25,65.5,47.7,0.0,69.8,48.9,79.5,39.3,1978,1964,1.89
2007-01-26,72.1,58.3,0.0,69.4,49.3,81.5,54.4,1963,1980,1.35
2007-01-27,74.1,45.2,0.0,69.7,48.3,90.0,33.7,1961,1986,0.3
2007-01-28,70.0,48.5,0.0,70.6,49.2,87.1,46.2,2000,1980,0.03
2007-01-29,67.4,51.1,0.0,70.6,49.8,79.1,40.1,1965,1968,0.1
2007-01-30,69.4,51.1,0.0,70.5,49.7,85.1,48.1,1960,1964,0.06
2007-01-31,75.7,57.1,0.0,71.3,49.4,79.0,49.3,1986,2009,0.3
2007-02-01,76.9,51.3,0.0,71.1,49.1,82.2,40.3,1956,1950,0.01
2007-02-02,73.8,53.0,0.0,71.4,50.3,87.2,49.7,1950,1981,0.98
2007-02-03,74.2,51.7,0.0,71.6,49.6,84.9,48.0,1990,1995,0.15
2007-02-04,72.5,52.1,0.0,71.4,50.3,80.7,40.4,1956,2012,2.0
2007-02-05,67.7,50.6,0.0,71.9,50.9,79.8,39.7,2013,1955,2.43
2007-02-06,75.2,52.5,0.0,72.8,50.2,79.7,48.6,1999,1978,0.13
2007-02-07,70.8,49.3,0.0,72.9,51.0,77.2,46.0,1987,1970,0.21
2007-02-08,80.3,59.7,0.0,73.0,50.9,95.8,53.1,2018,1975,0.67
2007-02-09,73.2,47.2,0.0,73.0,50.7,78.8,44.0,1994,1961,0.1
2007-02-10,74.0,60.0,0.0,72.8,50.6,91.5,50.5,2015,1987,0.47
2007-02-11,73.4,58.1,0.0,73.3,50.8,76.5,54.9,2001,2005,0.11
2007-02-12,69.9,54.1,0.0,73.1,51.0,76.2,45.2,1992,2013,0.07
2007-02-13,81.8,51.0,0.0,74.8,52.0,96.7,43.0,1986,1976,0.45
2007-02-14,74.7,53.6,0.0,74.3,52.7,91.2,42.3,1971,1990,0.12
2007-02-15,78.8,56.3,0.0,74.7,52.0,92.0,48.6,1981,2008,1.42
2007-02-16,76.9,55.8,0.0,74.8,51.7,94.4,44.1,2000,2008,1.49
2007-02-17,78.6,56.8,0.0,74.8,52.4,83.7,45.4,1989,2004,1.18
2007-02-18,72.7,52.2,0.0,74.8,53.0,89.5,42.9,2014,1980,1.76
2007-02-19,74.6,54.0,0.0,75.4,53.0,80.6,43.4,1972,1975,0.36
2007-02-20,67.4,53.3,0.0,75.4,53.4,79.1,44.7,2016,1986,0.13
2007-02-21,76.3,55.5,0.0,76.1,53.3,86.0,51.8,1961,2005,0.6
2007-02-22,80.7,46.6,0.0,76.2,53.7,97.9,38.9,2001,2015,0.04
2007-02-23,78.3,50.0,0.0,76.1,53.4,89.1,38.6,2018,1960,0.96
2007-02-24,73.9,49.3,0.0,76.9,54.7,80.1,46.1,1967,1961,0.75
2007-02-25,75.8,52.0,0.0,77.1,54.3,92.4,41.0,1971,1998,1.31
2007-02-26,84.6,57.7,0.0,77.9,54.7,93.3,50.0,2012,2004,0.12
2007-02-27,78.2,48.9,0.0,78.2,54.6,86.9,42.2,1951,2003,0.62
2007-02-28,81.0,61.1,0.0,77.9,55.2,88.9,54.3,1998,1987,0.85
2007-03-01,81.9,50.5,0.0,79.2,54.4,93.4,47.0,1969,2017,0.2
2007-03-02,74.4,57.0,0.0,78.3,55.5,79.0,54.2,1978,1983,1.09
2007-03-03,80.3,56.2,0.0,78.6,55.6,94.5,48.9,1999,2020,0.5
2007-03-04,77.6,58.3,0.0,79.4,56.1,84.5,53.5,2012,2001,0.04
2007-03-05,83.7,57.5,0.0,79.6,56.2,96.0,54.9,1960,1961,0.37
2007-03-06,75.7,58.0,0.0,79.9,55.7,79.8,46.2,1988,2020,1.07
2007-03-07,83.5,61.7,0.0,79.5,57.3,86.8,51.8,2011,2014,0.68
2007-03-08,79.2,56.9,0.0,80.2,57.3,84.8,54.7,2013,1991,1.2
2007-03-09,81.6,58.6,0.0,80.4,57.5,90.1,49.5,2007,1989,0.32
2007-03-10,80.3,63.4,0.0,81.4,57.6,92.6,52.6,1954,2019,0.1
2007-03-11,78.4,62.0,0.0,81.8,58.1,82.3,53.0,2019,1957,0.6
2007-03-12,84.1,57.7,0.0,81.5,58.1,101.9,51.3,1984,1957,0.33
2007-03-13,83.7,61.1,0.0,81.9,58.5,90.9,57.2,1973,2020,0.54
2007-03-14,86.0,55.7,0.0,82.2,59.0,101.4,49.9,2007,1951,0.57
2007-03-15,85.2,59.3,0.0,82.9,58.5,102.4,48.8,1961,1972,1.0
2007-03-16,89.8,57.1,0.0,83.0,58.5,94.0,53.4,1978,2005,2.55
2007-03-17,81.9,60.0,0.0,83.9,59.7,95.3,55.0,1956,1971,2.25
2007-03-18,90.9,64.6,0.0,84.4,60.0,96.0,54.4,1951,1987,0.64
2007-03-19,88.4,55.7,0.0,84.2,60.0,92.4,48.1,1963,1971,0.44
2007-03-20,84.6,63.2,0.1,84.0,59.5,89.2,60.1,1987,1950,0.5
2007-03-21,88.2,66.3,0.0,84.9,60.1,99.0,58.4,1987,1986,0.39
2007-03-22,92.2,61.2,0.0,85.3,61.1,109.1,50.7,1979,2020,0.26
2007-03-23,80.5,64.2,0.0,85.7,61.7,85.7,56.3,2014,1957,0.04
2007-03-24,85.7,63.9,0.0,86.3,61.4,89.3,53.4,2001,2013,1.29
2007-03-25,96.3,60.3,0.0,86.4,61.2,111.1,52.7,1960,1969,0.04
2007-03-26,89.8,67.1,0.0,86.7,61.2,95.4,62.4,2002,1983,0.82
2007-03-27,90.0,68.0,0.0,87.6,62.1,100.0,57.7,2005,2015,2.56
2007-03-28,95.8,65.5,0.0,87.3,62.4,106.0,56.0,1979,2012,0.05
2007-03-29,84.0,65.9,0.0,88.3,63.3,87.9,63.2,1972,2006,0.19
2007-03-30,91.3,64.0,0.0,88.6,62.4,102.2,56.4,2019,2002,0.09
2007-03-31,91.6,65.7,0.0,88.8,63.3,101.5,59.2,1951,1999,0.21
2007-04-01,92.6,68.7,0.0,88.2,63.5,106.7,64.3,2020,1997,0.11
2007-04-02,80.4,60.4,0.0,89.3,63.5,91.4,53.4,2008,2011,1.86
2007-04-03,83.7,65.1,0.71,89.3,64.5,95.7,55.5,2013,1964,0.79
2007-04-04,92.5,67.5,0.0,89.7,64.8,104.7,65.1,1955,1995,0.01
2007-04-05,83.3,64.9,0.0,90.0,63.4,96.0,58.6,1950,1986,0.05
2007-04-06,90.7,69.0,0.0,89.4,65.5,104.4,58.9,1979,2004,0.03
2007-04-07,92.1,65.8,0.0,91.0,64.3,106.6,56.0,1986,1999,0.5
2007-04-08,90.7,73.6,0.0,91.4,64.9,105.5,63.8,1996,1984,0.39
2007-04-09,97.1,62.3,0.24,90.9,65.9,111.7,51.7,1969,1997,0.46
2007-04-10,84.7,72.1,0.0,91.5,66.6,89.4,69.5,1978,1961,3.31
2007-04-11,88.1,70.2,0.0,92.4,65.8,91.4,67.7,1953,1960,0.57
2007-04-12,93.0,68.4,0.0,92.9,66.3,110.0,57.8,2014,1993,0.66
2007-04-13,95.9,69.9,0.0,93.3,67.4,101.7,61.5,1998,1974,3.66
2007-04-14,101.5,65.5,0.0,92.2,67.2,113.4,56.6,1972,1997,0.96
2007-04-15,100.9,66.3,0.0,93.2,66.8,107.2,54.5,1968,1951,0.26
2007-04-16,87.8,69.2,0.0,94.6,68.1,104.1,61.1,2014,1989,0.13
2007-04-17,92.8,73.6,0.0,93.7,67.5,105.2,64.1,1981,2018,0.15
2007-04-18,94.8,76.4,0.0,93.9,67.3,100.9,69.0,1995,1990,0.53
2007-04-19,100.7,69.9,0.0,95.6,68.6,117.3,64.8,1952,2019,0.01
2007-04-20,92.8,67.7,0.0,94.6,68.6,105.5,56.7,2004,1951,0.57
2007-04-21,105.8,68.3,0.0,95.8,68.2,116.8,64.3,1965,1959,0.01
2007-04-22,98.8,66.3,0.0,95.2,69.7,102.9,59.1,2012,1953,1.72
2007-04-23,97.3,70.5,0.0,96.4,69.1,107.3,62.9,2012,1993,0.7
2007-04-24,95.4,66.7,0.0,96.2,69.7,100.6,56.4,1993,2008,0.12
2007-04-25,102.1,74.4,0.0,97.0,70.1,117.0,68.3,1986,1995,0.05
2007-04-26,97.2,72.3,0.0,97.5,69.9,111.0,63.4,1971,1957,0.41
2007-04-27,98.4,76.9,0.0,96.6,69.6,115.3,65.5,2019,2017,0.09
2007-04-28,99.6,76.3,0.0,97.1,71.3,113.4,68.4,2018,1998,1.12
2007-04-29,103.3,66.1,0.0,97.8,70.6,115.4,56.7,1950,1967,1.47
2007-04-30,98.4,72.6,0.0,98.2,71.6,111.9,62.2,1996,1964,0.8
2007-05-01,90.9,77.0,0.0,98.4,71.6,97.2,67.6,1958,1993,0.07
2007-05-02,100.9,73.1,0.0,99.4,71.4,111.0,61.9,1952,2006,0.15
2007-05-03,93.6,72.9,0.0,99.4,71.7,106.2,70.1,1996,1958,0.02
2007-05-04,90.1,77.9,0.0,98.6,71.6,94.3,71.6,1972,1997,0.76
2007-05-05,104.7,77.2,0.42,99.5,72.0,118.6,70.6,1986,1979,0.78
2007-05-06,96.2,74.6,0.0,99.3,73.1,104.8,66.5,2016,1978,0.08
2007-05-07,101.4,66.9,0.01,100.3,73.3,109.2,58.9,2021,1998,0.36
2007-05-08,106.1,77.0,0.0,99.8,73.3,118.6,71.4,2008,1951,0.28
2007-05-09,102.3,71.9,0.78,100.5,73.2,118.3,64.0,1978,1976,2.32
2007-05-10,96.9,75.3,0.0,100.7,73.0,104.2,67.2,1970,2021,0.24
2007-05-11,98.0,73.3,0.0,101.8,73.5,111.5,63.0,1955,1975,0.38
2007-05-12,108.1,72.8,0.08,102.0,73.4,121.6,62.8,2013,2007,1.67
2007-05-13,103.9,77.1,0.0,101.8,73.9,117.1,71.9,1953,1969,0.72
2007-05-14,100.4,75.1,0.0,102.4,74.4,115.3,66.8,2010,1984,0.19
2007-05-15,100.0,74.8,0.0,103.3,74.7,111.6,68.0,1959,1953,1.02
2007-05-16,100.5,75.9,0.0,102.9,74.8,118.5,70.6,2015,1966,0.55
2007-05-17,110.0,64.8,0.0,102.6,75.2,120.8,54.2,1957,2009,0.35
2007-05-18,103.8,73.6,0.0,102.2,75.6,114.4,62.7,2007,1956,1.64
2007-05-19,103.2,73.0,0.44,103.4,75.6,106.5,69.8,1962,1969,0.95
2007-05-20,108.9,75.6,0.0,103.2,75.2,123.7,70.5,1976,2016,0.12
2007-05-21,105.0,80.7,0.0,103.0,75.2,122.2,75.6,2019,1998,0.88
2007-05-22,107.2,74.7,0.0,103.2,75.8,118.2,63.5,1991,1969,0.02
2007-05-23,104.4,73.1,0.0,104.4,76.0,112.3,66.1,1964,1985,0.45
2007-05-24,104.4,71.8,0.0,103.5,75.8,112.8,66.8,1984,2011,1.1
2007-05-25,104.5,83.4,0.0,105.0,75.7,121.4,77.7,1979,1950,1.05
2007-05-26,100.4,76.1,0.0,104.2,75.8,113.1,69.8,2008,2016,0.01
2007-05-27,112.8,82.0,0.0,105.6,77.1,129.4,79.8,1961,2014,0.09
2007-05-28,101.5,76.1,0.0,105.0,76.8,114.3,70.9,2004,2021,0.61
2007-05-29,100.6,74.2,0.0,105.2,76.1,109.4,65.1,2006,1951,0.09
2007-05-30,106.4,76.4,0.0,105.3,76.7,115.9,69.8,1985,1988,0.27
2007-05-31,101.3,77.6,0.0,105.8,76.4,112.2,68.5,1991,2006,0.37
2007-06-01,109.3,76.1,0.0,106.0,77.3,121.1,73.5,1990,2013,0.92
2007-06-02,99.0,74.1,0.0,106.4,76.8,111.1,65.0,1992,1970,0.73
2007-06-03,111.8,80.2,0.0,106.1,77.8,121.6,73.8,1959,1972,6.36
2007-06-04,107.2,82.2,0.0,106.6,77.1,110.8,79.9,1998,2019,0.98
2007-06-05,108.2,73.3,0.0,106.3,77.6,120.5,65.7,1998,1998,1.24
2007-06-06,107.3,82.1,0.0,106.3,77.8,117.8,70.9,2020,2003,0.75
2007-06-07,109.4,74.7,0.0,106.4,78.5,122.4,65.7,2019,2014,0.93
2007-06-08,107.2,74.1,0.0,106.0,77.6,121.1,67.0,1958,2020,0.1
2007-06-09,112.5,72.5,0.0,106.7,77.7,120.4,66.3,1975,1977,0.53
2007-06-10,107.2,81.4,0.0,106.8,77.8,114.2,76.9,2021,1970,0.49
2007-06-11,108.4,82.8,0.0,106.3,78.5,113.6,79.6,2018,2002,0.28
2007-06-12,104.7,83.7,0.23,106.3,78.2,115.7,75.4,2015,2018,1.08
2007-06-13,111.8,78.3,0.0,106.4,78.3,115.8,69.3,1984,2000,1.44
2007-06-14,108.2,70.2,0.0,107.4,78.3,125.8,66.7,1985,1954,0.85
2007-06-15,103.7,81.9,0.0,107.7,78.8,108.2,75.3,1970,1990,0.45
2007-06-16,103.1,78.2,0.0,107.2,78.9,112.0,66.7,1958,1995,0.17
2007-06-17,103.1,83.4,0.53,107.4,78.5,107.1,74.7,2011,1982,0.65
2007-06-18,109.6,78.7,0.0,107.9,79.5,126.6,73.5,2004,1968,3.64
2007-06-19,106.0,78.7,0.0,107.4,79.1,112.8,71.2,1965,2012,0.13
2007-06-20,111.8,82.5,0.0,108.1,78.7,129.4,76.4,1954,1968,0.28
2007-06-21,113.8,84.7,0.0,107.9,79.2,130.7,74.8,1995,2013,0.5
2007-06-22,111.3,83.1,0.0,108.3,79.6,122.2,80.8,1991,2000,2.46
2007-06-23,113.8,72.2,0.0,108.2,78.7,131.3,63.3,1985,2007,0.04
2007-06-24,108.8,78.6,0.0,107.3,78.9,116.4,72.1,1998,2013,0.07
2007-06-25,111.8,74.8,0.0,107.4,79.0,124.2,71.0,1984,2012,0.49
2007-06-26,103.4,78.5,0.0,107.5,78.8,109.6,66.8,1994,2019,0.46
2007-06-27,105.8,79.0,0.0,107.9,78.4,121.6,68.7,2015,2006,1.51
2007-06-28,114.6,75.8,0.0,107.9,79.6,126.5,66.7,1983,2003,0.22
2007-06-29,110.9,75.0,0.0,108.0,78.9,127.6,72.4,1986,1981,1.63
2007-06-30,105.3,90.4,0.0,108.3,78.3,117.4,82.0,2002,1965,0.74
2007-07-01,115.0,82.4,0.67,108.4,79.0,127.1,75.1,2020,2011,3.39
2007-07-02,113.2,89.3,0.0,108.1,78.9,127.2,80.9,1995,2017,1.36
2007-07-03,107.3,80.6,0.04,107.0,78.7,111.1,78.1,2017,1992,0.7
2007-07-04,108.1,81.8,0.7,108.1,78.8,117.9,74.9,1955,1951,1.45
2007-07-05,103.5,73.9,0.0,107.6,78.2,109.8,68.4,1967,1983,1.02
2007-07-06,108.5,78.7,0.0,107.3,78.4,125.5,68.1,1998,1970,2.45
2007-07-07,107.9,75.4,0.0,107.4,78.1,124.4,66.6,1980,1980,0.36
2007-07-08,107.5,77.5,0.0,107.5,78.7,122.2,66.0,1984,2014,2.31
2007-07-09,100.5,78.4,0.35,107.9,78.8,117.2,73.9,1974,1997,0.73
2007-07-10,102.6,78.4,0.0,108.1,78.7,118.7,71.9,2000,1975,0.96
2007-07-11,107.6,86.3,0.0,107.7,79.3,119.2,81.9,2016,1963,0.34
2007-07-12,109.1,82.1,0.0,108.2,78.5,126.4,70.1,1978,1985,0.15
2007-07-13,109.4,74.5,0.0,107.9,78.1,120.1,62.5,1960,2015,0.93
2007-07-14,107.7,71.7,0.0,106.6,78.3,125.5,63.7,2020,2015,1.04
2007-07-15,113.2,77.8,0.0,107.4,78.2,130.7,69.6,2013,1988,0.54
2007-07-16,110.1,81.2,0.52,107.0,78.3,127.1,76.8,1953,1978,0.81
2007-07-17,108.7,86.1,0.0,107.0,78.1,116.8,74.6,1968,1955,1.69
2007-07-18,110.4,73.4,0.0,107.2,78.7,118.2,68.7,1986,1951,0.13
2007-07-19,102.6,76.8,0.0,106.5,79.0,112.3,64.9,1985,2016,0.14
2007-07-20,113.0,84.7,0.0,107.1,77.7,118.7,78.5,1963,1955,0.66
2007-07-21,101.9,78.8,0.0,107.1,78.4,106.7,69.5,2017,1984,0.49
2007-07-22,105.0,78.1,0.0,107.4,77.6,118.3,71.0,1951,1965,0.12
2007-07-23,106.8,77.8,0.0,106.0,77.2,116.0,74.9,1992,2011,2.21
2007-07-24,110.1,77.4,0.0,106.3,77.2,122.2,74.4,1994,1985,1.15
2007-07-25,97.7,78.2,0.0,106.3,77.4,105.1,71.1,2018,1989,0.04
2007-07-26,109.7,76.5,0.0,106.0,77.3,117.7,71.4,2019,2021,0.54
2007-07-27,106.5,81.2,0.0,105.5,76.8,119.7,78.5,1972,1960,0.23
2007-07-28,101.0,75.8,0.04,105.6,77.1,108.0,71.3,1973,1953,0.3
2007-07-29,107.7,75.0,0.0,105.6,77.7,113.0,73.0,2010,1991,1.16
2007-07-30,101.9,72.3,0.12,105.2,77.4,118.7,63.2,2002,1966,1.86
2007-07-31,100.6,78.6,0.0,104.8,76.5,114.7,69.0,2015,1969,0.25
2007-08-01,109.4,75.5,0.0,105.0,77.2,114.8,66.0,2019,1987,1.81
2007-08-02,109.2,78.0,0.0,103.6,77.2,115.5,69.9,1964,2007,1.94
2007-08-03,106.8,75.4,0.0,104.6,75.7,114.7,71.3,1980,1999,1.33
2007-08-04,102.2,76.4,0.0,104.2,75.9,112.5,72.4,1960,2006,1.06
2007-08-05,108.6,74.6,0.44,103.4,76.4,112.9,71.9,1981,1961,0.5
2007-08-06,99.2,76.6,0.0,104.1,75.6,105.3,68.3,1992,2011,0.46
2007-08-07,93.6,78.0,0.0,104.0,75.1,96.8,71.4,2007,1957,0.13
2007-08-08,99.9,75.9,0.0,103.2,75.5,111.8,68.1,2001,1956,0.09
2007-08-09,100.1,79.1,0.0,103.6,75.2,115.6,75.1,1958,1973,1.46
2007-08-10,114.3,73.0,0.0,103.0,75.2,120.0,69.5,2009,1952,0.23
2007-08-11,107.6,73.3,1.04,103.6,74.7,123.9,66.0,1983,1979,1.14
2007-08-12,101.5,72.8,0.0,102.5,74.9,110.5,67.2,1993,1969,1.33
2007-08-13,99.6,81.7,0.0,102.3,74.1,107.4,73.9,1952,2002,0.19
2007-08-14,105.1,68.9,0.19,102.3,74.5,111.5,60.1,1964,2005,0.56
2007-08-15,100.0,76.2,1.03,101.6,74.3,117.7,69.6,1981,1990,1.44
