date,actual_max_temp,actual_min_temp,actual_precipitation,average_max_temp,average_min_temp,record_max_temp,record_min_temp,record_max_temp_year,record_min_temp_year,record_precipitation
2007-02-04,41.7,33.7,0.44,46.1,33.4,48.5,29.8,2019,1972,1.4
2007-02-05,47.7,30.9,0.53,46.6,33.9,55.8,23.7,1993,1971,0.77
2007-02-06,41.9,31.5,0.0,45.2,33.4,51.2,23.0,1994,1990,0.52
2007-02-07,43.5,31.0,0.11,46.4,34.7,52.0,25.6,1974,1977,0.34
2007-02-08,47.9,24.9,0.0,47.0,34.2,52.3,19.5,1987,1953,0.55
2007-02-09,49.9,42.0,0.44,47.1,35.3,59.8,34.6,2000,1958,0.49
2007-02-10,44.1,36.6,0.0,46.9,34.9,53.2,22.6,2005,2021,0.34
2007-02-11,41.9,31.1,0.18,47.4,34.6,51.9,21.5,2012,1951,0.36
2007-02-12,53.2,39.8,0.0,47.9,35.0,62.6,33.8,2008,1968,0.34
2007-02-13,51.3,37.5,0.0,47.7,35.4,55.8,26.5,1979,2009,2.72
2007-02-14,43.9,36.0,0.38,48.6,35.2,51.4,29.7,1976,2018,0.78
2007-02-15,40.8,33.6,0.29,48.7,36.3,53.6,28.7,2021,1988,1.49
2007-02-16,50.5,33.3,0.11,49.4,35.4,65.2,29.2,2007,1995,0.29
2007-02-17,49.3,43.3,0.26,48.9,35.8,64.2,32.3,1973,1955,0.29
2007-02-18,50.9,38.7,0.0,49.3,36.3,63.0,27.9,2001,2016,0.14
2007-02-19,53.7,38.9,0.0,49.9,37.1,61.6,27.0,1977,1974,0.44
2007-02-20,52.1,33.4,0.0,49.8,37.7,55.5,29.6,2020,1952,0.25
2007-02-21,43.9,35.2,0.33,50.0,38.0,52.9,26.2,1981,2020,0.81
2007-02-22,53.0,38.6,0.2,50.7,37.9,59.3,35.0,1960,1952,1.52
2007-02-23,50.6,44.1,0.0,51.5,37.5,57.3,39.1,1950,1981,0.15
2007-02-24,56.4,43.5,0.23,51.5,37.1,65.6,33.6,1996,1997,0.75
2007-02-25,50.3,41.9,0.0,52.1,38.7,56.0,28.0,2015,1951,0.27
2007-02-26,42.4,39.9,0.0,51.8,39.1,51.5,34.5,2008,1956,0.28
2007-02-27,50.2,43.7,0.08,51.8,38.5,64.1,28.8,2004,1953,0.38
2007-02-28,48.9,46.5,0.0,51.9,39.8,55.5,35.3,2016,2000,0.72
2007-03-01,53.4,43.7,0.0,53.2,39.3,61.7,30.3,2017,1985,0.13
2007-03-02,56.6,43.5,0.0,53.0,39.4,62.9,32.3,1958,1990,0.12
2007-03-03,49.5,41.4,0.04,52.4,39.9,60.3,28.7,1971,1965,0.22
2007-03-04,61.7,39.8,0.0,53.5,39.7,74.6,35.3,1973,1980,1.3
2007-03-05,53.7,39.1,0.06,53.0,39.7,68.2,28.8,1969,1994,1.01
2007-03-06,46.6,46.7,0.0,53.0,40.1,57.2,39.5,1981,1977,1.38
2007-03-07,55.8,41.4,0.0,54.8,41.1,62.9,32.7,2008,1974,1.5
2007-03-08,45.5,37.8,0.03,55.1,40.8,51.5,24.0,1950,2015,0.66
2007-03-09,59.6,42.9,0.84,55.2,42.3,63.2,34.8,1976,1956,1.97
2007-03-10,48.9,44.0,0.0,55.9,41.9,56.1,33.8,2005,1986,2.09
2007-03-11,49.8,41.8,0.01,54.8,41.9,62.4,28.6,1966,1978,1.13
2007-03-12,60.2,39.5,0.0,55.5,41.8,72.8,33.9,1951,1975,0.34
2007-03-13,56.7,47.8,0.59,55.9,42.2,69.9,36.7,1988,2011,0.93
2007-03-14,57.9,47.8,0.0,55.9,43.1,65.7,40.8,2017,1954,0.41
2007-03-15,55.7,36.0,0.0,57.5,43.6,66.3,28.6,1989,1961,0.23
2007-03-16,56.6,45.5,0.0,56.5,42.5,61.4,42.0,2006,1978,0.55
2007-03-17,64.4,46.4,0.1,57.1,43.1,74.8,38.6,1972,2019,0.58
2007-03-18,54.5,49.5,0.03,57.6,44.3,65.2,36.3,1960,2011,0.51
2007-03-19,57.5,39.3,0.3,58.1,44.4,67.8,32.3,2011,1983,0.55
2007-03-20,53.7,43.2,0.0,58.8,45.1,60.8,28.5,2014,1966,0.22
2007-03-21,56.4,50.0,0.0,59.5,44.9,67.1,42.2,1983,1972,0.48
2007-03-22,56.4,48.0,0.0,59.3,45.6,59.5,42.0,1971,1991,0.72
2007-03-23,60.2,47.2,0.0,60.2,46.0,68.4,32.2,1968,1997,0.53
2007-03-24,57.3,56.0,0.19,60.6,46.2,65.8,43.5,1983,2018,0.61
2007-03-25,58.3,54.2,0.0,60.2,46.8,62.1,50.6,2005,1957,1.1
2007-03-26,56.7,44.2,0.0,59.9,46.9,60.5,31.1,2019,1976,0.34
2007-03-27,55.3,49.1,0.1,60.7,46.1,68.4,41.9,1978,1967,0.54
2007-03-28,58.6,44.5,0.0,61.9,47.8,69.7,37.7,1971,1955,1.3
2007-03-29,57.8,50.2,0.51,61.8,49.2,68.4,42.2,1998,1977,0.69
2007-03-30,62.3,54.4,0.0,61.9,47.7,69.8,50.7,1999,1953,0.46
2007-03-31,57.7,47.8,0.1,62.0,47.8,62.0,40.5,2012,1997,1.27
2007-04-01,68.4,50.1,0.0,62.5,48.3,76.0,38.8,1970,1987,1.1
2007-04-02,58.5,41.0,0.1,63.4,48.6,71.2,35.5,1985,1953,0.17
2007-04-03,64.1,50.2,0.0,63.3,49.0,68.1,37.6,1958,1950,0.46
2007-04-04,64.0,49.0,0.0,63.2,49.6,77.6,36.1,1968,1985,0.34
2007-04-05,63.9,51.5,0.0,64.2,50.3,75.2,45.4,1975,1985,0.01
2007-04-06,62.1,48.4,0.09,64.2,49.4,68.3,39.7,1976,1971,0.88
2007-04-07,75.0,47.1,0.0,64.0,50.3,87.2,39.2,1955,2019,0.4
2007-04-08,70.4,56.2,0.12,63.8,50.7,81.8,41.9,1982,1950,0.25
2007-04-09,72.5,47.1,0.0,63.6,50.6,86.7,34.2,1988,2016,0.57
2007-04-10,70.1,47.5,0.0,65.7,51.6,77.2,35.4,1996,1982,0.01
2007-04-11,68.9,52.9,0.0,66.3,51.5,75.6,41.4,1989,1965,2.02
2007-04-12,65.3,63.5,0.0,66.8,52.9,70.8,60.3,2012,1990,0.47
2007-04-13,64.3,53.7,0.38,66.9,52.6,77.4,45.6,1987,2015,0.6
2007-04-14,74.6,50.4,0.0,67.3,51.9,87.2,35.8,1993,1966,2.49
2007-04-15,70.7,50.6,0.14,67.8,52.1,74.6,44.9,2014,1970,0.78
2007-04-16,69.6,55.6,0.0,67.6,54.1,84.5,50.8,1994,1999,0.62
2007-04-17,62.8,56.8,0.0,68.1,53.6,69.0,42.5,2000,1975,0.47
2007-04-18,70.4,51.5,0.04,68.2,54.2,83.2,43.8,1999,1972,0.6
2007-04-19,71.6,46.0,0.05,69.0,54.8,82.3,38.9,1989,1961,1.22
2007-04-20,71.7,53.4,0.0,68.4,53.9,85.3,42.1,1990,1998,2.25
2007-04-21,64.9,61.7,0.0,69.4,54.8,74.8,51.2,1956,1974,0.38
2007-04-22,62.0,52.8,0.04,70.0,55.0,74.5,49.3,2016,2019,2.33
2007-04-23,69.9,55.0,0.0,70.6,54.8,79.8,47.6,1968,2017,0.14
2007-04-24,64.7,49.2,0.0,70.2,55.1,76.7,43.0,1963,1997,0.29
2007-04-25,71.7,57.3,0.3,70.9,56.0,83.0,43.4,2006,1989,1.38
2007-04-26,66.2,53.8,0.01,70.5,55.3,69.7,50.4,2014,1980,1.09
2007-04-27,64.9,56.5,0.3,71.2,56.0,72.6,45.4,2010,2010,0.37
2007-04-28,68.8,54.2,0.21,71.7,56.7,73.3,42.4,2015,1962,0.45
2007-04-29,71.1,50.8,0.0,72.2,56.8,83.0,46.5,2001,1991,0.42
2007-04-30,78.4,56.4,0.01,71.9,57.6,88.3,48.1,1970,2011,0.48
2007-05-01,71.6,65.9,0.77,72.8,57.4,83.9,62.4,1978,1998,1.02
2007-05-02,71.9,63.2,0.0,72.2,57.9,80.4,54.2,2000,1963,0.72
2007-05-03,79.5,59.4,0.0,73.0,57.6,93.8,53.1,2003,1998,0.06
2007-05-04,74.1,55.9,0.16,72.6,58.2,82.2,41.0,1951,2000,0.71
2007-05-05,73.1,57.7,0.0,73.2,58.6,82.2,45.6,2003,1983,0.7
2007-05-06,79.8,63.4,0.0,73.7,58.5,88.0,52.8,2011,1958,0.15
2007-05-07,76.1,59.4,0.0,75.0,58.1,85.5,44.8,1961,1997,0.01
2007-05-08,77.3,58.4,0.0,75.2,59.7,86.9,48.1,1963,1985,0.31
2007-05-09,78.1,58.4,0.0,74.2,60.1,82.0,43.6,1964,1970,0.38
2007-05-10,73.4,59.9,0.11,74.5,58.9,84.9,50.2,1963,1960,1.9
2007-05-11,78.8,71.2,0.0,74.7,60.5,88.6,57.1,1977,2019,1.06
2007-05-12,79.6,57.2,0.1,75.4,60.7,93.9,48.8,1989,2020,0.19
2007-05-13,76.8,60.2,0.05,75.3,60.4,85.4,52.0,1967,2015,1.52
2007-05-14,81.5,62.0,0.0,75.1,60.1,85.2,54.9,2005,1953,0.14
2007-05-15,77.2,66.0,0.0,75.3,60.0,90.9,55.8,2005,1957,1.15
2007-05-16,84.3,71.8,0.0,75.4,61.3,96.0,62.1,1974,2013,0.13
2007-05-17,74.4,66.3,0.04,76.4,60.6,81.5,62.9,1972,1979,0.41
2007-05-18,76.7,57.9,0.0,76.9,61.2,80.4,51.6,1987,1997,0.37
2007-05-19,74.3,65.0,0.0,77.1,62.6,82.3,58.1,1977,1970,0.65
2007-05-20,81.8,66.6,0.0,76.8,61.4,93.8,62.8,1999,1974,0.33
2007-05-21,73.2,61.3,0.0,77.2,62.1,87.3,56.3,1990,1985,0.29
2007-05-22,80.2,58.9,0.32,78.4,62.5,90.6,46.0,2010,1980,0.33
2007-05-23,81.1,64.6,0.0,78.6,62.8,90.7,56.7,1966,2015,0.35
2007-05-24,84.8,64.8,0.0,79.0,62.6,92.5,55.8,1990,1974,1.99
2007-05-25,79.9,64.2,0.0,78.1,62.7,88.6,51.6,1960,1990,0.19
2007-05-26,79.1,56.7,0.0,78.1,61.7,89.3,41.9,2012,1966,0.31
2007-05-27,85.2,65.3,0.0,78.6,62.0,96.2,54.7,2012,2004,0.1
2007-05-28,78.9,68.7,0.0,79.6,62.9,89.6,62.5,2009,1961,0.04
2007-05-29,78.3,66.5,0.0,79.2,63.9,92.3,61.1,1994,1952,0.04
2007-05-30,72.0,61.5,0.63,78.5,63.8,78.7,57.7,1953,1993,1.36
2007-05-31,81.8,66.0,0.0,80.0,63.8,94.1,57.4,1996,1956,0.08
2007-06-01,81.7,68.8,0.0,80.2,64.2,85.7,54.5,1978,2016,1.02
2007-06-02,82.3,64.9,0.15,79.9,64.3,86.4,54.0,1987,1995,0.61
2007-06-03,86.8,64.6,0.2,80.2,64.8,90.1,59.1,2020,1999,2.13
2007-06-04,80.4,64.7,0.16,80.6,64.8,83.8,55.2,1964,1977,0.23
2007-06-05,78.2,66.5,0.0,80.0,64.2,84.5,59.8,1951,1979,0.02
2007-06-06,86.0,61.9,0.0,81.5,64.8,100.8,55.0,1957,2012,1.23
2007-06-07,81.8,70.1,0.0,81.0,65.2,88.0,64.6,1961,1996,1.3
2007-06-08,77.9,67.3,0.0,80.7,64.9,90.7,55.8,1952,2017,1.23
2007-06-09,80.9,68.5,0.02,80.8,65.2,89.4,60.4,1954,1973,0.32
2007-06-10,79.2,64.0,0.02,80.7,64.7,90.1,54.7,1952,1983,0.38
2007-06-11,79.4,68.1,0.1,81.0,64.5,90.0,59.6,2021,2000,3.62
2007-06-12,91.4,68.6,0.0,81.7,64.8,97.3,58.7,1961,1972,0.95
2007-06-13,84.2,69.7,0.15,81.6,65.9,94.6,58.8,1955,2013,0.65
2007-06-14,75.0,64.7,0.04,80.9,65.2,88.6,56.5,2020,2021,0.42
2007-06-15,84.9,63.2,0.0,81.8,65.2,89.9,51.6,1965,1961,0.58
2007-06-16,79.3,63.2,0.84,81.9,65.5,85.8,52.4,2007,1973,1.39
2007-06-17,87.6,65.3,0.0,80.8,65.5,96.4,51.6,2019,2018,1.11
2007-06-18,86.3,68.4,0.2,82.1,64.7,97.6,58.4,1978,1968,0.32
2007-06-19,76.1,66.8,0.21,82.0,66.0,83.0,63.4,2019,1975,0.47
2007-06-20,79.3,69.5,0.0,82.5,65.8,86.0,58.5,1977,2021,0.24
2007-06-21,81.0,68.1,0.0,81.2,66.2,93.4,57.1,1970,1995,2.47
2007-06-22,89.8,66.7,0.12,81.4,65.9,103.1,58.3,1967,2010,1.19
2007-06-23,86.3,72.2,0.0,81.7,65.9,93.5,65.2,1982,1995,1.02
2007-06-24,84.5,63.1,0.0,81.9,65.9,90.1,52.1,2019,1953,0.28
2007-06-25,88.5,69.9,0.0,80.3,66.7,101.4,63.8,1975,1971,0.44
2007-06-26,79.1,71.9,0.0,82.4,65.9,90.2,61.4,1975,2015,1.04
2007-06-27,93.5,64.8,0.02,81.4,66.0,101.4,56.6,1998,2007,0.64
2007-06-28,78.3,71.7,0.0,81.6,66.8,92.3,59.7,1965,2006,1.91
2007-06-29,80.0,68.5,0.0,81.6,65.8,94.1,58.3,2005,2004,0.05
2007-06-30,87.0,60.6,0.0,81.5,66.1,98.9,47.7,2019,1955,0.19
2007-07-01,80.5,67.5,0.0,82.3,65.5,94.7,61.5,2019,2008,0.0
2007-07-02,85.1,69.5,0.0,80.8,65.4,92.3,60.3,2020,1957,0.1
2007-07-03,74.4,70.6,0.0,81.8,65.7,87.3,56.8,1974,2010,0.17
2007-07-04,79.8,78.8,0.0,82.0,65.5,89.4,70.0,1988,2010,0.84
2007-07-05,85.2,67.6,0.0,82.4,66.5,90.0,59.0,1964,1992,0.41
2007-07-06,76.9,66.9,0.21,82.4,66.2,85.4,56.3,1974,1994,0.76
2007-07-07,72.5,65.3,0.0,82.4,65.2,75.8,61.8,1986,1958,0.01
2007-07-08,83.8,69.7,0.0,81.6,65.1,96.2,66.4,1974,1983,0.03
2007-07-09,91.9,71.3,0.0,81.2,65.8,102.2,64.9,1976,2003,0.38
2007-07-10,79.3,64.4,0.02,81.5,66.3,83.1,54.9,1986,1965,0.18
2007-07-11,80.7,66.0,0.18,81.2,65.2,89.9,59.4,2002,1988,0.44
2007-07-12,84.7,71.3,0.0,81.2,65.9,89.5,61.8,1959,1998,0.68
2007-07-13,81.0,69.0,0.1,81.8,66.5,89.8,63.0,2003,1967,0.99
2007-07-14,86.8,60.6,0.01,81.8,66.1,101.6,52.4,1998,2004,0.57
2007-07-15,85.8,58.5,0.0,82.4,66.2,94.1,47.4,1975,1976,1.01
2007-07-16,72.5,67.7,0.01,81.4,65.7,77.7,59.9,1950,1950,0.76
2007-07-17,74.9,61.3,0.02,80.5,64.6,78.7,52.7,1984,1986,0.27
2007-07-18,77.0,67.7,0.01,80.9,65.3,80.5,64.6,1970,1995,1.5
2007-07-19,80.5,71.3,0.0,80.3,64.9,85.1,63.9,1996,2018,0.64
2007-07-20,85.7,69.1,0.16,80.6,65.0,89.7,61.6,1953,1984,0.32
2007-07-21,80.2,66.7,0.2,81.0,64.7,83.2,61.2,2021,1986,2.31
2007-07-22,75.4,66.2,0.0,80.6,65.6,82.4,57.3,1990,1996,0.08
2007-07-23,81.6,67.5,0.26,80.0,64.6,88.3,52.5,1967,1967,1.19
2007-07-24,71.6,66.8,0.0,79.4,64.2,84.8,62.2,2009,1989,1.31
2007-07-25,79.9,69.0,0.0,79.6,64.7,84.2,59.5,2017,1975,0.27
2007-07-26,87.9,61.9,0.09,79.6,64.3,99.6,57.0,2002,2019,0.81
2007-07-27,74.9,61.8,0.0,80.2,64.1,88.0,52.6,1976,1958,0.85
2007-07-28,80.9,64.4,0.61,79.3,63.6,86.0,55.7,1986,2019,0.68
2007-07-29,78.3,61.4,0.0,79.9,63.7,82.6,54.1,1962,2018,1.38
2007-07-30,65.7,62.9,0.0,78.9,64.1,70.5,53.6,2010,1952,0.05
2007-07-31,74.2,60.1,0.0,79.5,62.9,77.4,55.8,1991,1984,0.62
2007-08-01,77.3,66.5,0.0,79.1,63.8,82.9,61.6,1994,1968,0.63
2007-08-02,83.2,60.0,0.0,78.9,62.8,91.5,51.2,2012,1984,0.93
2007-08-03,77.4,62.3,0.15,79.0,62.9,80.4,58.7,1976,1984,1.07
2007-08-04,83.2,61.2,0.05,78.1,62.9,95.0,48.0,2005,1989,0.18
2007-08-05,89.5,64.1,0.0,78.5,62.4,92.6,52.8,1999,1973,1.08
2007-08-06,76.3,69.1,0.49,78.9,62.3,87.8,61.9,2016,1973,0.71
2007-08-07,81.4,61.4,0.0,77.2,61.8,89.1,53.9,2020,2001,0.45
2007-08-08,80.9,58.2,0.28,77.6,62.2,86.1,46.7,2000,1965,0.75
2007-08-09,77.9,61.6,0.0,76.8,62.4,90.2,54.9,1994,1999,0.38
2007-08-10,72.9,65.6,0.11,76.6,60.9,84.9,57.7,1989,1967,1.01
2007-08-11,75.1,68.9,0.15,76.9,61.8,81.6,63.1,2010,1951,0.6
2007-08-12,70.1,56.9,0.22,77.0,61.0,78.8,41.9,1964,2020,0.64
2007-08-13,74.6,59.1,0.0,77.1,61.1,85.2,47.9,1970,1959,0.18
2007-08-14,78.1,63.4,0.07,76.6,60.6,87.1,55.3,2003,1974,0.29
2007-08-15,77.3,57.0,0.45,76.1,60.5,85.7,42.5,1950,1962,1.03
2007-08-16,77.8,61.1,0.07,75.9,59.8,84.6,51.1,1956,1986,0.35
2007-08-17,83.9,56.0,0.22,75.4,61.0,96.4,50.5,1960,1972,0.47
2007-08-18,69.0,60.4,0.0,75.2,59.1,74.1,48.6,1996,2020,0.29
2007-08-19,72.1,62.5,0.0,74.0,59.6,82.8,51.2,1954,1952,0.77
2007-08-20,82.2,65.4,0.0,74.5,58.8,90.3,58.6,1985,1968,0.08
2007-08-21,74.3,54.3,0.0,75.2,59.3,87.5,47.2,1988,1986,0.92
2007-08-22,78.1,62.5,0.0,74.0,58.0,91.2,50.2,1978,2009,0.24
2007-08-23,72.8,65.2,0.18,74.1,58.8,84.1,51.8,1959,1972,0.35
2007-08-24,78.1,61.5,0.0,73.0,58.1,90.5,57.8,2008,1961,1.34
2007-08-25,73.9,60.0,0.76,73.3,58.0,84.8,51.4,2004,1982,1.96
2007-08-26,72.8,57.8,0.0,72.3,58.0,76.5,46.6,1957,1990,0.21
2007-08-27,74.1,51.9,0.03,72.7,57.9,84.0,39.5,2011,1984,0.13
2007-08-28,69.8,52.4,0.01,72.8,57.8,77.1,40.0,2014,1983,3.24
2007-08-29,78.2,61.0,0.0,72.5,56.6,87.2,47.0,2007,1971,0.11
2007-08-30,75.2,56.4,0.12,71.2,57.2,78.8,42.0,1963,2001,1.92
2007-08-31,71.0,60.9,0.03,71.1,56.7,84.2,56.3,1991,1955,0.24
2007-09-01,74.8,50.3,0.0,71.1,56.9,88.8,40.5,1995,1953,0.51
2007-09-02,72.5,60.1,0.0,70.4,55.5,85.7,52.2,1966,2010,0.24
2007-09-03,75.2,53.1,0.0,70.1,55.5,85.2,44.2,2003,1991,0.24
2007-09-04,66.6,56.6,0.99,69.7,55.0,79.5,42.3,2007,1992,1.23
2007-09-05,71.9,54.9,0.0,69.9,55.4,80.8,44.1,1955,2018,2.1
2007-09-06,66.9,60.7,0.0,69.8,55.3,79.5,48.0,1980,1988,0.58
2007-09-07,67.6,58.1,0.0,68.8,55.0,76.4,48.8,1952,2000,1.29
2007-09-08,69.3,48.3,0.27,68.8,54.4,82.6,41.2,2020,1990,1.45
2007-09-09,72.5,49.5,0.0,67.8,54.0,79.3,35.4,1988,1962,0.33
2007-09-10,72.0,62.8,0.0,68.6,54.3,86.4,55.7,1970,1953,2.27
2007-09-11,56.3,56.0,0.06,68.0,52.9,59.8,52.8,2000,2006,0.46
2007-09-12,68.1,54.7,0.0,67.3,52.5,77.6,51.0,1970,1975,0.24
2007-09-13,68.7,50.8,0.05,67.4,53.2,78.0,44.6,1992,1976,0.35
2007-09-14,65.9,51.8,0.0,67.3,51.7,76.5,38.5,1989,2002,0.38
2007-09-15,63.9,56.7,0.0,66.4,53.1,73.2,50.8,1963,1967,0.7
2007-09-16,71.4,53.7,0.0,65.7,52.0,82.0,39.4,1970,1990,0.17
2007-09-17,62.8,51.5,0.48,65.7,52.7,77.0,39.6,2007,1968,1.58
2007-09-18,65.4,43.9,0.0,65.7,50.9,71.8,39.6,1999,1968,0.25
2007-09-19,59.1,52.8,0.0,65.0,50.8,70.8,43.4,1991,1988,1.36
2007-09-20,59.3,49.7,0.06,65.4,51.0,69.1,45.7,1955,2007,2.08
2007-09-21,66.4,45.6,0.0,65.3,49.7,76.7,38.8,2009,1988,0.21
2007-09-22,67.5,47.4,0.0,64.4,49.8,76.1,41.6,2007,1996,0.04
2007-09-23,64.7,51.2,0.0,64.6,49.4,72.2,41.1,1973,1978,0.01
2007-09-24,62.6,56.9,0.08,63.4,49.1,70.3,46.6,1989,1952,1.47
2007-09-25,64.6,41.2,0.0,63.7,49.5,72.2,36.5,2016,2004,0.54
2007-09-26,65.1,50.9,0.41,63.3,48.3,79.0,38.5,1981,2008,1.42
2007-09-27,66.0,50.0,0.11,63.1,48.7,80.4,41.0,1972,2003,1.77
2007-09-28,70.0,55.4,0.0,62.9,48.9,82.9,42.1,2001,1977,0.81
2007-09-29,60.6,56.5,0.0,61.2,48.1,65.5,46.3,1960,1958,0.91
2007-09-30,60.9,48.0,0.0,61.5,47.6,67.4,39.2,2015,2016,0.21
2007-10-01,66.3,48.4,0.02,60.6,46.8,72.0,37.7,2013,1965,1.18
2007-10-02,59.9,48.0,0.48,60.5,46.2,71.9,35.6,1993,1986,0.5
2007-10-03,52.1,35.1,0.0,60.5,47.0,55.2,28.6,2021,1961,0.21
2007-10-04,62.5,47.7,0.0,61.1,46.6,71.7,42.2,2019,2016,0.03
2007-10-05,68.0,54.2,0.2,60.5,46.7,78.9,40.2,1997,1988,1.01
2007-10-06,57.7,39.3,0.0,59.1,46.0,63.8,34.6,1989,2021,0.56
2007-10-07,45.1,51.9,0.65,59.4,45.6,58.5,38.2,1951,1973,1.96
2007-10-08,51.9,46.3,0.0,60.0,45.4,56.5,35.5,1960,2009,0.97
2007-10-09,54.4,42.7,0.01,57.9,44.8,63.3,34.6,1991,1982,0.12
2007-10-10,54.6,38.7,0.18,58.8,43.7,62.3,31.6,1984,1961,0.24
2007-10-11,64.5,48.7,0.0,57.5,44.1,73.2,37.9,1999,1966,1.99
2007-10-12,63.0,50.6,0.02,57.6,44.0,74.2,40.8,1968,1962,0.03
2007-10-13,66.7,50.4,0.0,57.4,43.1,74.0,42.4,2021,1983,1.19
2007-10-14,64.3,49.5,0.32,57.2,43.8,74.5,42.8,1983,1968,0.33
2007-10-15,58.8,40.1,0.0,56.8,43.0,63.0,35.1,1980,1989,3.1
2007-10-16,56.4,39.6,0.68,55.6,41.8,61.0,24.9,2014,1962,0.73
2007-10-17,50.0,43.8,0.0,55.8,41.9,54.0,29.7,1965,1991,0.16
2007-10-18,47.7,47.1,0.0,55.1,42.9,56.6,37.2,1999,2018,1.75
2007-10-19,53.7,42.0,0.24,55.2,42.2,68.3,36.7,2017,2011,1.0
2007-10-20,47.1,39.8,0.14,55.1,41.2,51.7,33.8,2000,1978,4.07
2007-10-21,62.6,43.5,0.0,55.1,41.6,72.7,37.3,2005,1962,0.14
2007-10-22,53.5,36.7,0.06,53.5,41.1,60.4,29.8,2016,1998,0.54
2007-10-23,54.8,38.7,0.0,53.8,41.4,66.5,25.5,1992,1967,0.26
2007-10-24,58.6,42.7,0.0,54.4,41.7,62.3,37.9,1962,1986,0.44
2007-10-25,55.1,47.7,0.0,52.6,39.7,62.9,38.9,1982,1962,1.11
2007-10-26,45.3,47.8,0.02,52.9,39.9,51.6,42.2,1970,2011,0.19
2007-10-27,50.8,42.9,0.0,52.2,40.5,56.6,37.0,1965,1975,1.16
2007-10-28,47.7,32.5,0.13,52.9,39.7,58.4,21.9,1981,1999,0.16
2007-10-29,55.8,43.7,0.06,52.3,38.5,66.2,31.4,2013,1950,0.25
2007-10-30,52.6,39.9,0.07,51.1,39.6,60.4,28.4,1996,1965,0.42
2007-10-31,50.7,42.2,0.23,51.2,38.9,59.9,30.2,1957,1997,1.82
2007-11-01,51.7,35.7,0.0,50.4,39.0,58.1,28.6,2015,1966,0.45
2007-11-02,50.4,40.5,0.0,51.6,37.4,58.8,29.9,1956,1977,0.49
2007-11-03,46.7,43.5,0.0,51.3,37.2,59.2,37.3,2008,2018,0.08
2007-11-04,48.4,35.4,0.0,50.5,37.4,54.9,21.3,1964,1964,0.95
2007-11-05,46.0,43.0,0.0,49.2,37.5,52.4,28.3,1960,1963,0.22
2007-11-06,52.3,33.7,0.0,50.2,36.4,63.0,21.4,1969,2016,0.39
2007-11-07,54.0,43.3,0.0,48.9,37.3,66.8,36.8,2008,2005,0.51
2007-11-08,43.5,36.8,0.0,48.7,37.6,56.4,24.8,1980,2002,0.43
2007-11-09,57.7,33.1,0.0,48.9,36.0,65.3,22.4,1952,2017,0.19
2007-11-10,55.5,40.1,0.0,49.0,35.7,59.4,25.7,1994,1963,1.88
2007-11-11,43.0,34.7,0.63,48.2,36.7,48.3,30.9,1989,1980,0.74
2007-11-12,48.6,31.9,0.51,47.7,35.3,53.7,28.5,1953,2004,1.51
2007-11-13,43.8,32.5,0.01,48.0,34.7,48.6,29.3,1953,1984,0.27
2007-11-14,44.7,30.2,0.04,47.9,35.9,59.3,16.9,1994,1954,0.11
2007-11-15,36.2,35.1,0.0,46.5,35.3,43.5,23.8,1966,2014,0.1
2007-11-16,35.2,32.1,0.0,46.8,35.5,45.1,21.0,1955,1990,0.47
2007-11-17,46.8,30.0,0.46,47.8,34.5,54.9,17.9,1974,2006,0.54
2007-11-18,49.8,40.4,0.13,47.0,34.4,63.7,25.7,1970,1987,0.24
2007-11-19,43.3,39.4,0.0,47.4,34.0,55.2,29.9,1963,1956,0.05
2007-11-20,45.4,39.6,0.25,46.7,33.7,57.1,32.3,1972,1968,1.13
2007-11-21,47.2,34.3,0.27,46.5,33.5,55.8,28.6,2010,1998,1.62
2007-11-22,53.8,29.9,0.0,46.9,33.1,65.7,26.1,1958,1973,1.08
2007-11-23,49.3,29.3,0.0,45.5,33.0,61.9,21.5,1989,1999,0.51
2007-11-24,47.9,36.4,0.37,45.3,33.0,62.7,26.8,1984,2017,0.82
2007-11-25,43.5,43.3,0.49,45.7,33.1,48.2,31.5,1959,1982,1.55
2007-11-26,50.1,39.9,0.56,44.9,33.5,61.2,25.2,2005,1977,1.2
2007-11-27,39.8,35.8,0.05,44.2,31.8,45.2,24.5,2008,1995,0.56
2007-11-28,49.1,34.9,0.2,45.2,32.7,59.7,27.8,1958,1983,1.6
2007-11-29,54.6,31.7,0.0,44.4,31.5,60.6,28.7,1988,1978,0.1
2007-11-30,41.4,36.2,0.02,44.7,32.5,45.3,21.3,1996,1950,0.51
2007-12-01,40.4,29.7,0.0,44.9,31.1,52.6,16.6,1969,1960,0.38
2007-12-02,42.5,23.0,0.0,43.7,31.0,50.2,17.0,1950,1956,2.45
2007-12-03,44.5,29.1,0.0,44.4,32.0,50.4,16.0,1993,2017,0.52
2007-12-04,53.0,31.4,0.0,44.3,31.7,65.4,21.9,1953,2005,0.67
2007-12-05,40.6,26.5,0.0,44.6,30.8,48.4,12.1,1957,1956,0.5
2007-12-06,41.6,36.2,0.58,43.6,31.9,47.2,21.3,1977,1992,1.17
2007-12-07,30.3,28.3,0.07,43.2,31.1,40.8,20.7,1981,2011,0.61
2007-12-08,41.8,35.7,0.0,43.4,31.4,47.5,30.2,1988,2004,0.3
2007-12-09,36.8,34.5,0.04,43.8,31.6,51.4,22.6,1972,2020,0.73
