date,seattle_soil_moisture_vol,new_york_soil_moisture_vol,phoenix_soil_moisture_vol,seattle_saturation_pct,new_york_saturation_pct,phoenix_saturation_pct,data_source
2008-03-04,0.5,0.4956,0.2509,100.0,99.1,50.2,NASA_SMAP_Simulated
2008-03-05,0.4956,0.4913,0.2465,99.1,98.3,49.3,NASA_SMAP_Simulated
2008-03-06,0.5,0.5,0.2421,100.0,100.0,48.4,NASA_SMAP_Simulated
2008-03-07,0.4956,0.5,0.2377,99.1,100.0,47.5,NASA_SMAP_Simulated
2008-03-08,0.4912,0.5,0.2333,98.2,100.0,46.7,NASA_SMAP_Simulated
2008-03-09,0.5,0.5,0.2289,100.0,100.0,45.8,NASA_SMAP_Simulated
2008-03-10,0.5,0.4956,0.2245,100.0,99.1,44.9,NASA_SMAP_Simulated
2008-03-11,0.5,0.5,0.2201,100.0,100.0,44.0,NASA_SMAP_Simulated
2008-03-12,0.4956,0.4956,0.2156,99.1,99.1,43.1,NASA_SMAP_Simulated
2008-03-13,0.5,0.4911,0.2112,100.0,98.2,42.2,NASA_SMAP_Simulated
2008-03-14,0.4956,0.4867,0.2628,99.1,97.3,52.6,NASA_SMAP_Simulated
2008-03-15,0.4951,0.5,0.2583,99.0,100.0,51.7,NASA_SMAP_Simulated
2008-03-16,0.5,0.4955,0.2538,100.0,99.1,50.8,NASA_SMAP_Simulated
2008-03-17,0.5,0.4911,0.2494,100.0,98.2,49.9,NASA_SMAP_Simulated
2008-03-18,0.5,0.5,0.2449,100.0,100.0,49.0,NASA_SMAP_Simulated
2008-03-19,0.5,0.4955,0.2404,100.0,99.1,48.1,NASA_SMAP_Simulated
2008-03-20,0.4955,0.491,0.2359,99.1,98.2,47.2,NASA_SMAP_Simulated
2008-03-21,0.491,0.4906,0.2315,98.2,98.1,46.3,NASA_SMAP_Simulated
2008-03-22,0.5,0.4861,0.227,100.0,97.2,45.4,NASA_SMAP_Simulated
2008-03-23,0.5,0.4816,0.2225,100.0,96.3,44.5,NASA_SMAP_Simulated
2008-03-24,0.4955,0.4771,0.218,99.1,95.4,43.6,NASA_SMAP_Simulated
2008-03-25,0.5,0.5,0.2135,100.0,100.0,42.7,NASA_SMAP_Simulated
2008-03-26,0.5,0.5,0.209,100.0,100.0,41.8,NASA_SMAP_Simulated
2008-03-27,0.4955,0.5,0.2045,99.1,100.0,40.9,NASA_SMAP_Simulated
2008-03-28,0.5,0.4955,0.2,100.0,99.1,40.0,NASA_SMAP_Simulated
2008-03-29,0.5,0.491,0.1955,100.0,98.2,39.1,NASA_SMAP_Simulated
2008-03-30,0.4955,0.4865,0.191,99.1,97.3,38.2,NASA_SMAP_Simulated
2008-03-31,0.499,0.482,0.1865,99.8,96.4,37.3,NASA_SMAP_Simulated
2008-04-01,0.4945,0.5,0.182,98.9,100.0,36.4,NASA_SMAP_Simulated
2008-04-02,0.5,0.4955,0.1775,100.0,99.1,35.5,NASA_SMAP_Simulated
2008-04-03,0.4955,0.491,0.173,99.1,98.2,34.6,NASA_SMAP_Simulated
2008-04-04,0.499,0.4865,0.1685,99.8,97.3,33.7,NASA_SMAP_Simulated
2008-04-05,0.5,0.482,0.164,100.0,96.4,32.8,NASA_SMAP_Simulated
2008-04-06,0.4955,0.5,0.1595,99.1,100.0,31.9,NASA_SMAP_Simulated
2008-04-07,0.491,0.4955,0.155,98.2,99.1,31.0,NASA_SMAP_Simulated
2008-04-08,0.5,0.5,0.1506,100.0,100.0,30.1,NASA_SMAP_Simulated
2008-04-09,0.4955,0.4955,0.1461,99.1,99.1,29.2,NASA_SMAP_Simulated
2008-04-10,0.5,0.4911,0.1416,100.0,98.2,28.3,NASA_SMAP_Simulated
2008-04-11,0.4955,0.4866,0.1372,99.1,97.3,27.4,NASA_SMAP_Simulated
2008-04-12,0.4911,0.4821,0.1327,98.2,96.4,26.5,NASA_SMAP_Simulated
2008-04-13,0.5,0.4777,0.1283,100.0,95.5,25.7,NASA_SMAP_Simulated
2008-04-14,0.4996,0.4732,0.1238,99.9,94.6,24.8,NASA_SMAP_Simulated
2008-04-15,0.4951,0.4688,0.1194,99.0,93.8,23.9,NASA_SMAP_Simulated
2008-04-16,0.4907,0.5,0.1149,98.1,100.0,23.0,NASA_SMAP_Simulated
2008-04-17,0.4903,0.4956,0.1105,98.1,99.1,22.1,NASA_SMAP_Simulated
2008-04-18,0.4858,0.4912,0.1061,97.2,98.2,21.2,NASA_SMAP_Simulated
2008-04-19,0.5,0.4868,0.1017,100.0,97.4,20.3,NASA_SMAP_Simulated
2008-04-20,0.4956,0.5,0.0973,99.1,100.0,19.5,NASA_SMAP_Simulated
2008-04-21,0.4912,0.5,0.0929,98.2,100.0,18.6,NASA_SMAP_Simulated
2008-04-22,0.4868,0.5,0.0885,97.4,100.0,17.7,NASA_SMAP_Simulated
2008-04-23,0.4825,0.4956,0.0842,96.5,99.1,16.8,NASA_SMAP_Simulated
2008-04-24,0.5,0.4913,0.0798,100.0,98.3,16.0,NASA_SMAP_Simulated
2008-04-25,0.5,0.5,0.0755,100.0,100.0,15.1,NASA_SMAP_Simulated
2008-04-26,0.4957,0.5,0.0711,99.1,100.0,14.2,NASA_SMAP_Simulated
2008-04-27,0.5,0.5,0.0668,100.0,100.0,13.4,NASA_SMAP_Simulated
2008-04-28,0.4957,0.4957,0.0625,99.1,99.1,12.5,NASA_SMAP_Simulated
2008-04-29,0.4914,0.4914,0.0582,98.3,98.3,11.6,NASA_SMAP_Simulated
2008-04-30,0.4871,0.4871,0.0539,97.4,97.4,10.8,NASA_SMAP_Simulated
2008-05-01,0.4828,0.5,0.0857,96.6,100.0,17.1,NASA_SMAP_Simulated
2008-05-02,0.5,0.5,0.0814,100.0,100.0,16.3,NASA_SMAP_Simulated
2008-05-03,0.4958,0.4958,0.0772,99.2,99.2,15.4,NASA_SMAP_Simulated
2008-05-04,0.5,0.4915,0.073,100.0,98.3,14.6,NASA_SMAP_Simulated
2008-05-05,0.4958,0.4873,0.0687,99.2,97.5,13.7,NASA_SMAP_Simulated
2008-05-06,0.4916,0.4831,0.0645,98.3,96.6,12.9,NASA_SMAP_Simulated
2008-05-07,0.4874,0.479,0.0604,97.5,95.8,12.1,NASA_SMAP_Simulated
2008-05-08,0.5,0.4748,0.0562,100.0,95.0,11.2,NASA_SMAP_Simulated
2008-05-09,0.4959,0.4706,0.0521,99.2,94.1,10.4,NASA_SMAP_Simulated
2008-05-10,0.4917,0.4665,0.0479,98.3,93.3,9.6,NASA_SMAP_Simulated
2008-05-11,0.4876,0.4744,0.0438,97.5,94.9,8.8,NASA_SMAP_Simulated
2008-05-12,0.4835,0.5,0.0397,96.7,100.0,7.9,NASA_SMAP_Simulated
2008-05-13,0.4794,0.4959,0.0356,95.9,99.2,7.1,NASA_SMAP_Simulated
2008-05-14,0.4754,0.4919,0.0316,95.1,98.4,6.3,NASA_SMAP_Simulated
2008-05-15,0.4713,0.4878,0.0275,94.3,97.6,5.5,NASA_SMAP_Simulated
2008-05-16,0.4673,0.4838,0.0235,93.5,96.8,4.7,NASA_SMAP_Simulated
2008-05-17,0.4633,0.4878,0.02,92.7,97.6,4.0,NASA_SMAP_Simulated
2008-05-18,0.4593,0.5,0.02,91.9,100.0,4.0,NASA_SMAP_Simulated
2008-05-19,0.4554,0.496,0.02,91.1,99.2,4.0,NASA_SMAP_Simulated
2008-05-20,0.4834,0.4921,0.02,96.7,98.4,4.0,NASA_SMAP_Simulated
2008-05-21,0.4795,0.5,0.02,95.9,100.0,4.0,NASA_SMAP_Simulated
2008-05-22,0.4756,0.5,0.02,95.1,100.0,4.0,NASA_SMAP_Simulated
2008-05-23,0.5,0.5,0.02,100.0,100.0,4.0,NASA_SMAP_Simulated
2008-05-24,0.4961,0.5,0.02,99.2,100.0,4.0,NASA_SMAP_Simulated
2008-05-25,0.5,0.4962,0.02,100.0,99.2,4.0,NASA_SMAP_Simulated
2008-05-26,0.4962,0.4923,0.02,99.2,98.5,4.0,NASA_SMAP_Simulated
2008-05-27,0.5,0.4885,0.02,100.0,97.7,4.0,NASA_SMAP_Simulated
2008-05-28,0.4962,0.4848,0.02,99.2,97.0,4.0,NASA_SMAP_Simulated
2008-05-29,0.5,0.5,0.02,100.0,100.0,4.0,NASA_SMAP_Simulated
2008-05-30,0.5,0.4963,0.02,100.0,99.3,4.0,NASA_SMAP_Simulated
2008-05-31,0.4963,0.4926,0.02,99.3,98.5,4.0,NASA_SMAP_Simulated
2008-06-01,0.4926,0.4889,0.02,98.5,97.8,4.0,NASA_SMAP_Simulated
2008-06-02,0.4969,0.4852,0.02,99.4,97.0,4.0,NASA_SMAP_Simulated
2008-06-03,0.4933,0.4816,0.02,98.7,96.3,4.0,NASA_SMAP_Simulated
2008-06-04,0.5,0.478,0.0364,100.0,95.6,7.3,NASA_SMAP_Simulated
2008-06-05,0.4964,0.5,0.0328,99.3,100.0,6.6,NASA_SMAP_Simulated
2008-06-06,0.4928,0.4964,0.0292,98.6,99.3,5.8,NASA_SMAP_Simulated
2008-06-07,0.4893,0.4929,0.0257,97.9,98.6,5.1,NASA_SMAP_Simulated
2008-06-08,0.4898,0.4894,0.0222,98.0,97.9,4.4,NASA_SMAP_Simulated
2008-06-09,0.4863,0.4859,0.02,97.3,97.2,4.0,NASA_SMAP_Simulated
2008-06-10,0.4828,0.4824,0.02,96.6,96.5,4.0,NASA_SMAP_Simulated
2008-06-11,0.4834,0.479,0.02,96.7,95.8,4.0,NASA_SMAP_Simulated
2008-06-12,0.5,0.5,0.02,100.0,100.0,4.0,NASA_SMAP_Simulated
2008-06-13,0.5,0.4966,0.02,100.0,99.3,4.0,NASA_SMAP_Simulated
2008-06-14,0.5,0.5,0.02,100.0,100.0,4.0,NASA_SMAP_Simulated
2008-06-15,0.5,0.4967,0.02,100.0,99.3,4.0,NASA_SMAP_Simulated
2008-06-16,0.5,0.4973,0.02,100.0,99.5,4.0,NASA_SMAP_Simulated
2008-06-17,0.4967,0.5,0.02,99.3,100.0,4.0,NASA_SMAP_Simulated
2008-06-18,0.4934,0.4967,0.02,98.7,99.3,4.0,NASA_SMAP_Simulated
2008-06-19,0.4902,0.4935,0.02,98.0,98.7,4.0,NASA_SMAP_Simulated
2008-06-20,0.5,0.5,0.02,100.0,100.0,4.0,NASA_SMAP_Simulated
2008-06-21,0.4968,0.5,0.02,99.4,100.0,4.0,NASA_SMAP_Simulated
2008-06-22,0.4936,0.4968,0.02,98.7,99.4,4.0,NASA_SMAP_Simulated
2008-06-23,0.4905,0.4937,0.02,98.1,98.7,4.0,NASA_SMAP_Simulated
2008-06-24,0.4874,0.4906,0.02,97.5,98.1,4.0,NASA_SMAP_Simulated
2008-06-25,0.4843,0.4875,0.02,96.9,97.5,4.0,NASA_SMAP_Simulated
2008-06-26,0.4812,0.5,0.02,96.2,100.0,4.0,NASA_SMAP_Simulated
2008-06-27,0.4782,0.5,0.02,95.6,100.0,4.0,NASA_SMAP_Simulated
2008-06-28,0.4752,0.497,0.02,95.0,99.4,4.0,NASA_SMAP_Simulated
2008-06-29,0.4722,0.5,0.02,94.4,100.0,4.0,NASA_SMAP_Simulated
2008-06-30,0.4692,0.497,0.02,93.8,99.4,4.0,NASA_SMAP_Simulated
2008-07-01,0.4663,0.4941,0.02,93.3,98.8,4.0,NASA_SMAP_Simulated
2008-07-02,0.4634,0.5,0.0491,92.7,100.0,9.8,NASA_SMAP_Simulated
2008-07-03,0.4605,0.4971,0.0462,92.1,99.4,9.2,NASA_SMAP_Simulated
2008-07-04,0.4576,0.4943,0.0433,91.5,98.9,8.7,NASA_SMAP_Simulated
2008-07-05,0.4748,0.4914,0.0405,95.0,98.3,8.1,NASA_SMAP_Simulated
2008-07-06,0.472,0.4886,0.0977,94.4,97.7,19.5,NASA_SMAP_Simulated
2008-07-07,0.4692,0.4938,0.1589,93.8,98.8,31.8,NASA_SMAP_Simulated
2008-07-08,0.4665,0.4911,0.1562,93.3,98.2,31.2,NASA_SMAP_Simulated
2008-07-09,0.4637,0.4884,0.1534,92.7,97.7,30.7,NASA_SMAP_Simulated
2008-07-10,0.461,0.4856,0.3187,92.2,97.1,63.7,NASA_SMAP_Simulated
2008-07-11,0.4583,0.483,0.3161,91.7,96.6,63.2,NASA_SMAP_Simulated
2008-07-12,0.4557,0.5,0.3134,91.1,100.0,62.7,NASA_SMAP_Simulated
2008-07-13,0.4531,0.5,0.5,90.6,100.0,100.0,NASA_SMAP_Simulated
2008-07-14,0.4505,0.4974,0.4974,90.1,99.5,99.5,NASA_SMAP_Simulated
2008-07-15,0.4479,0.5,0.4948,89.6,100.0,99.0,NASA_SMAP_Simulated
2008-07-16,0.4453,0.4974,0.4923,89.1,99.5,98.5,NASA_SMAP_Simulated
2008-07-17,0.4428,0.4949,0.4897,88.6,99.0,97.9,NASA_SMAP_Simulated
2008-07-18,0.4523,0.5,0.4872,90.5,100.0,97.4,NASA_SMAP_Simulated
2008-07-19,0.5,0.4975,0.5,100.0,99.5,100.0,NASA_SMAP_Simulated
2008-07-20,0.4975,0.5,0.4975,99.5,100.0,99.5,NASA_SMAP_Simulated
2008-07-21,0.4951,0.4976,0.4951,99.0,99.5,99.0,NASA_SMAP_Simulated
2008-07-22,0.4927,0.4952,0.4927,98.5,99.0,98.5,NASA_SMAP_Simulated
2008-07-23,0.4903,0.4928,0.4903,98.1,98.6,98.1,NASA_SMAP_Simulated
2008-07-24,0.488,0.5,0.488,97.6,100.0,97.6,NASA_SMAP_Simulated
2008-07-25,0.4856,0.4977,0.4856,97.1,99.5,97.1,NASA_SMAP_Simulated
2008-07-26,0.4833,0.5,0.4833,96.7,100.0,96.7,NASA_SMAP_Simulated
2008-07-27,0.5,0.5,0.481,100.0,100.0,96.2,NASA_SMAP_Simulated
2008-07-28,0.4977,0.4977,0.4907,99.5,99.5,98.1,NASA_SMAP_Simulated
2008-07-29,0.4955,0.5,0.4885,99.1,100.0,97.7,NASA_SMAP_Simulated
2008-07-30,0.4933,0.4978,0.5,98.7,99.6,100.0,NASA_SMAP_Simulated
2008-07-31,0.5,0.5,0.4978,100.0,100.0,99.6,NASA_SMAP_Simulated
2008-08-01,0.4978,0.4978,0.5,99.6,99.6,100.0,NASA_SMAP_Simulated
2008-08-02,0.4957,0.4997,0.4978,99.1,99.9,99.6,NASA_SMAP_Simulated
2008-08-03,0.4935,0.5,0.5,98.7,100.0,100.0,NASA_SMAP_Simulated
2008-08-04,0.4914,0.5,0.5,98.3,100.0,100.0,NASA_SMAP_Simulated
2008-08-05,0.4933,0.5,0.4979,98.7,100.0,99.6,NASA_SMAP_Simulated
2008-08-06,0.4912,0.4979,0.4958,98.2,99.6,99.2,NASA_SMAP_Simulated
2008-08-07,0.4892,0.4959,0.5,97.8,99.2,100.0,NASA_SMAP_Simulated
2008-08-08,0.4871,0.5,0.5,97.4,100.0,100.0,NASA_SMAP_Simulated
2008-08-09,0.4851,0.5,0.5,97.0,100.0,100.0,NASA_SMAP_Simulated
2008-08-10,0.4831,0.498,0.498,96.6,99.6,99.6,NASA_SMAP_Simulated
2008-08-11,0.4811,0.496,0.496,96.2,99.2,99.2,NASA_SMAP_Simulated
2008-08-12,0.4792,0.4941,0.5,95.8,98.8,100.0,NASA_SMAP_Simulated
2008-08-13,0.4772,0.5,0.4981,95.4,100.0,99.6,NASA_SMAP_Simulated
2008-08-14,0.4753,0.4981,0.4961,95.1,99.6,99.2,NASA_SMAP_Simulated
2008-08-15,0.4734,0.5,0.5,94.7,100.0,100.0,NASA_SMAP_Simulated
2008-08-16,0.4715,0.4981,0.4981,94.3,99.6,99.6,NASA_SMAP_Simulated
2008-08-17,0.4696,0.4962,0.5,93.9,99.2,100.0,NASA_SMAP_Simulated
2008-08-18,0.4678,0.5,0.5,93.6,100.0,100.0,NASA_SMAP_Simulated
2008-08-19,0.466,0.5,0.4982,93.2,100.0,99.6,NASA_SMAP_Simulated
2008-08-20,0.4641,0.5,0.5,92.8,100.0,100.0,NASA_SMAP_Simulated
2008-08-21,0.4623,0.4982,0.4982,92.5,99.6,99.6,NASA_SMAP_Simulated
2008-08-22,0.4605,0.5,0.4964,92.1,100.0,99.3,NASA_SMAP_Simulated
2008-08-23,0.5,0.5,0.4946,100.0,100.0,98.9,NASA_SMAP_Simulated
2008-08-24,0.5,0.4982,0.4929,100.0,99.6,98.6,NASA_SMAP_Simulated
2008-08-25,0.4983,0.5,0.4911,99.7,100.0,98.2,NASA_SMAP_Simulated
2008-08-26,0.5,0.5,0.4894,100.0,100.0,97.9,NASA_SMAP_Simulated
2008-08-27,0.4983,0.5,0.5,99.7,100.0,100.0,NASA_SMAP_Simulated
2008-08-28,0.5,0.4983,0.4983,100.0,99.7,99.7,NASA_SMAP_Simulated
2008-08-29,0.5,0.4966,0.4966,100.0,99.3,99.3,NASA_SMAP_Simulated
2008-08-30,0.4983,0.5,0.5,99.7,100.0,100.0,NASA_SMAP_Simulated
2008-08-31,0.5,0.4983,0.4983,100.0,99.7,99.7,NASA_SMAP_Simulated
2008-09-01,0.4983,0.4967,0.4967,99.7,99.3,99.3,NASA_SMAP_Simulated
2008-09-02,0.4967,0.495,0.5,99.3,99.0,100.0,NASA_SMAP_Simulated
2008-09-03,0.4951,0.5,0.5,99.0,100.0,100.0,NASA_SMAP_Simulated
2008-09-04,0.4934,0.5,0.4984,98.7,100.0,99.7,NASA_SMAP_Simulated
2008-09-05,0.4998,0.4984,0.4968,100.0,99.7,99.4,NASA_SMAP_Simulated
2008-09-06,0.5,0.4968,0.4952,100.0,99.4,99.0,NASA_SMAP_Simulated
2008-09-07,0.5,0.5,0.4936,100.0,100.0,98.7,NASA_SMAP_Simulated
2008-09-08,0.5,0.4984,0.492,100.0,99.7,98.4,NASA_SMAP_Simulated
2008-09-09,0.4984,0.4968,0.4904,99.7,99.4,98.1,NASA_SMAP_Simulated
2008-09-10,0.5,0.5,0.4888,100.0,100.0,97.8,NASA_SMAP_Simulated
2008-09-11,0.4984,0.4984,0.4873,99.7,99.7,97.5,NASA_SMAP_Simulated
2008-09-12,0.5,0.4969,0.5,100.0,99.4,100.0,NASA_SMAP_Simulated
2008-09-13,0.4985,0.5,0.4985,99.7,100.0,99.7,NASA_SMAP_Simulated
2008-09-14,0.5,0.5,0.4969,100.0,100.0,99.4,NASA_SMAP_Simulated
2008-09-15,0.5,0.5,0.4954,100.0,100.0,99.1,NASA_SMAP_Simulated
2008-09-16,0.4985,0.5,0.5,99.7,100.0,100.0,NASA_SMAP_Simulated
2008-09-17,0.4969,0.4985,0.4985,99.4,99.7,99.7,NASA_SMAP_Simulated
2008-09-18,0.4954,0.5,0.5,99.1,100.0,100.0,NASA_SMAP_Simulated
2008-09-19,0.4939,0.5,0.4985,98.8,100.0,99.7,NASA_SMAP_Simulated
2008-09-20,0.4924,0.4985,0.5,98.5,99.7,100.0,NASA_SMAP_Simulated
2008-09-21,0.4909,0.497,0.5,98.2,99.4,100.0,NASA_SMAP_Simulated
2008-09-22,0.5,0.4955,0.5,100.0,99.1,100.0,NASA_SMAP_Simulated
2008-09-23,0.5,0.5,0.4985,100.0,100.0,99.7,NASA_SMAP_Simulated
2008-09-24,0.4985,0.4985,0.497,99.7,99.7,99.4,NASA_SMAP_Simulated
2008-09-25,0.5,0.5,0.4955,100.0,100.0,99.1,NASA_SMAP_Simulated
2008-09-26,0.5,0.4985,0.494,100.0,99.7,98.8,NASA_SMAP_Simulated
2008-09-27,0.5,0.497,0.4925,100.0,99.4,98.5,NASA_SMAP_Simulated
2008-09-28,0.5,0.4955,0.491,100.0,99.1,98.2,NASA_SMAP_Simulated
2008-09-29,0.4985,0.494,0.4895,99.7,98.8,97.9,NASA_SMAP_Simulated
2008-09-30,0.5,0.4925,0.5,100.0,98.5,100.0,NASA_SMAP_Simulated
2008-10-01,0.5,0.491,0.4985,100.0,98.2,99.7,NASA_SMAP_Simulated
2008-10-02,0.5,0.5,0.5,100.0,100.0,100.0,NASA_SMAP_Simulated
2008-10-03,0.4985,0.5,0.4985,99.7,100.0,99.7,NASA_SMAP_Simulated
2008-10-04,0.497,0.4985,0.497,99.4,99.7,99.4,NASA_SMAP_Simulated
2008-10-05,0.4995,0.5,0.4955,99.9,100.0,99.1,NASA_SMAP_Simulated
2008-10-06,0.498,0.5,0.494,99.6,100.0,98.8,NASA_SMAP_Simulated
2008-10-07,0.5,0.4985,0.4924,100.0,99.7,98.5,NASA_SMAP_Simulated
2008-10-08,0.4985,0.497,0.4909,99.7,99.4,98.2,NASA_SMAP_Simulated
2008-10-09,0.4969,0.4954,0.4894,99.4,99.1,97.9,NASA_SMAP_Simulated
2008-10-10,0.4954,0.4939,0.4879,99.1,98.8,97.6,NASA_SMAP_Simulated
2008-10-11,0.5,0.5,0.4863,100.0,100.0,97.3,NASA_SMAP_Simulated
2008-10-12,0.5,0.4985,0.4848,100.0,99.7,97.0,NASA_SMAP_Simulated
2008-10-13,0.5,0.4969,0.4832,100.0,99.4,96.6,NASA_SMAP_Simulated
2008-10-14,0.5,0.4953,0.4817,100.0,99.1,96.3,NASA_SMAP_Simulated
2008-10-15,0.5,0.4978,0.4801,100.0,99.6,96.0,NASA_SMAP_Simulated
2008-10-16,0.5,0.5,0.4785,100.0,100.0,95.7,NASA_SMAP_Simulated
2008-10-17,0.5,0.5,0.4769,100.0,100.0,95.4,NASA_SMAP_Simulated
2008-10-18,0.4984,0.4984,0.4754,99.7,99.7,95.1,NASA_SMAP_Simulated
2008-10-19,0.5,0.4968,0.4738,100.0,99.4,94.8,NASA_SMAP_Simulated
2008-10-20,0.4984,0.5,0.4721,99.7,100.0,94.4,NASA_SMAP_Simulated
2008-10-21,0.4968,0.4984,0.4705,99.4,99.7,94.1,NASA_SMAP_Simulated
2008-10-22,0.4951,0.4968,0.4689,99.0,99.4,93.8,NASA_SMAP_Simulated
2008-10-23,0.4935,0.5,0.4673,98.7,100.0,93.5,NASA_SMAP_Simulated
2008-10-24,0.4919,0.5,0.4656,98.4,100.0,93.1,NASA_SMAP_Simulated
2008-10-25,0.4902,0.4983,0.4639,98.0,99.7,92.8,NASA_SMAP_Simulated
2008-10-26,0.5,0.4967,0.4623,100.0,99.3,92.5,NASA_SMAP_Simulated
2008-10-27,0.5,0.5,0.4606,100.0,100.0,92.1,NASA_SMAP_Simulated
2008-10-28,0.4983,0.5,0.4589,99.7,100.0,91.8,NASA_SMAP_Simulated
2008-10-29,0.5,0.4983,0.4572,100.0,99.7,91.4,NASA_SMAP_Simulated
2008-10-30,0.5,0.4966,0.4554,100.0,99.3,91.1,NASA_SMAP_Simulated
2008-10-31,0.4983,0.4948,0.4537,99.7,99.0,90.7,NASA_SMAP_Simulated
2008-11-01,0.5,0.4931,0.5,100.0,98.6,100.0,NASA_SMAP_Simulated
2008-11-02,0.4982,0.4913,0.4982,99.6,98.3,99.6,NASA_SMAP_Simulated
2008-11-03,0.5,0.4895,0.4964,100.0,97.9,99.3,NASA_SMAP_Simulated
2008-11-04,0.5,0.5,0.4947,100.0,100.0,98.9,NASA_SMAP_Simulated
2008-11-05,0.5,0.4982,0.4928,100.0,99.6,98.6,NASA_SMAP_Simulated
2008-11-06,0.4982,0.4964,0.491,99.6,99.3,98.2,NASA_SMAP_Simulated
2008-11-07,0.5,0.5,0.4892,100.0,100.0,97.8,NASA_SMAP_Simulated
2008-11-08,0.4981,0.4981,0.4873,99.6,99.6,97.5,NASA_SMAP_Simulated
2008-11-09,0.5,0.4963,0.4854,100.0,99.3,97.1,NASA_SMAP_Simulated
2008-11-10,0.5,0.4944,0.4835,100.0,98.9,96.7,NASA_SMAP_Simulated
2008-11-11,0.5,0.4924,0.4816,100.0,98.5,96.3,NASA_SMAP_Simulated
2008-11-12,0.5,0.5,0.4797,100.0,100.0,95.9,NASA_SMAP_Simulated
2008-11-13,0.5,0.498,0.4777,100.0,99.6,95.5,NASA_SMAP_Simulated
2008-11-14,0.5,0.5,0.4758,100.0,100.0,95.2,NASA_SMAP_Simulated
2008-11-15,0.5,0.498,0.4738,100.0,99.6,94.8,NASA_SMAP_Simulated
2008-11-16,0.5,0.496,0.4718,100.0,99.2,94.4,NASA_SMAP_Simulated
2008-11-17,0.498,0.5,0.4697,99.6,100.0,93.9,NASA_SMAP_Simulated
2008-11-18,0.5,0.5,0.4677,100.0,100.0,93.5,NASA_SMAP_Simulated
2008-11-19,0.5,0.4979,0.4656,100.0,99.6,93.1,NASA_SMAP_Simulated
2008-11-20,0.5,0.4958,0.4635,100.0,99.2,92.7,NASA_SMAP_Simulated
2008-11-21,0.4979,0.5,0.4614,99.6,100.0,92.3,NASA_SMAP_Simulated
2008-11-22,0.4958,0.4979,0.4593,99.2,99.6,91.9,NASA_SMAP_Simulated
2008-11-23,0.4936,0.5,0.4571,98.7,100.0,91.4,NASA_SMAP_Simulated
2008-11-24,0.5,0.4978,0.455,100.0,99.6,91.0,NASA_SMAP_Simulated
2008-11-25,0.4978,0.4956,0.4528,99.6,99.1,90.6,NASA_SMAP_Simulated
2008-11-26,0.5,0.4934,0.4506,100.0,98.7,90.1,NASA_SMAP_Simulated
2008-11-27,0.4978,0.4912,0.4483,99.6,98.2,89.7,NASA_SMAP_Simulated
2008-11-28,0.5,0.4889,0.4461,100.0,97.8,89.2,NASA_SMAP_Simulated
2008-11-29,0.4977,0.5,0.4438,99.5,100.0,88.8,NASA_SMAP_Simulated
2008-11-30,0.5,0.4977,0.4415,100.0,99.5,88.3,NASA_SMAP_Simulated
2008-12-01,0.5,0.4954,0.4392,100.0,99.1,87.8,NASA_SMAP_Simulated
2008-12-02,0.5,0.493,0.4368,100.0,98.6,87.4,NASA_SMAP_Simulated
2008-12-03,0.5,0.4946,0.4344,100.0,98.9,86.9,NASA_SMAP_Simulated
2008-12-04,0.5,0.5,0.432,100.0,100.0,86.4,NASA_SMAP_Simulated
2008-12-05,0.5,0.4976,0.4296,100.0,99.5,85.9,NASA_SMAP_Simulated
2008-12-06,0.5,0.5,0.4272,100.0,100.0,85.4,NASA_SMAP_Simulated
2008-12-07,0.5,0.5,0.4247,100.0,100.0,84.9,NASA_SMAP_Simulated
2008-12-08,0.5,0.4975,0.4222,100.0,99.5,84.4,NASA_SMAP_Simulated
2008-12-09,0.5,0.495,0.4197,100.0,99.0,83.9,NASA_SMAP_Simulated
2008-12-10,0.4975,0.5,0.4171,99.5,100.0,83.4,NASA_SMAP_Simulated
2008-12-11,0.5,0.4974,0.4146,100.0,99.5,82.9,NASA_SMAP_Simulated
2008-12-12,0.5,0.5,0.412,100.0,100.0,82.4,NASA_SMAP_Simulated
2008-12-13,0.5,0.4974,0.4094,100.0,99.5,81.9,NASA_SMAP_Simulated
2008-12-14,0.5,0.4947,0.4067,100.0,98.9,81.3,NASA_SMAP_Simulated
2008-12-15,0.5,0.5,0.4041,100.0,100.0,80.8,NASA_SMAP_Simulated
2008-12-16,0.5,0.4973,0.4014,100.0,99.5,80.3,NASA_SMAP_Simulated
2008-12-17,0.5,0.4946,0.5,100.0,98.9,100.0,NASA_SMAP_Simulated
2008-12-18,0.5,0.5,0.4973,100.0,100.0,99.5,NASA_SMAP_Simulated
2008-12-19,0.5,0.4972,0.4945,100.0,99.4,98.9,NASA_SMAP_Simulated
2008-12-20,0.4972,0.5,0.4917,99.4,100.0,98.3,NASA_SMAP_Simulated
2008-12-21,0.5,0.4972,0.4889,100.0,99.4,97.8,NASA_SMAP_Simulated
2008-12-22,0.5,0.4943,0.486,100.0,98.9,97.2,NASA_SMAP_Simulated
2008-12-23,0.4971,0.5,0.4832,99.4,100.0,96.6,NASA_SMAP_Simulated
2008-12-24,0.5,0.4971,0.4803,100.0,99.4,96.1,NASA_SMAP_Simulated
2008-12-25,0.5,0.5,0.4773,100.0,100.0,95.5,NASA_SMAP_Simulated
